Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Colonial Mobile Court,Fluoride,0.1000 ppm,,4 ppm
Colonial Mobile Court,None,,,
Emery Park Mobile Home Park,Nitrate,0.848 ppm,0.14 ppm,10 ppm
Emery Park Mobile Home Park,Trichloroethylene,0.392 ppb,0.4 ppb,5 ppb
Emery Park Mobile Home Park,None,,,
Via Verde West Mobile Home Park,Nitrate,0.962 ppm,0.14 ppm,10 ppm
Via Verde West Mobile Home Park,None,,,
Halcyon Acres Water Users Association 1,Nitrate,1.85 ppm,0.14 ppm,10 ppm
Halcyon Acres Water Users Association 1,"Radium, combined (-226 &amp; -228)",1.17 pCi/L,0.05 pCi/L,5 pCi/L
Halcyon Acres Water Users Association 1,Barium,75.0 ppb,700 ppb,"2,000 ppb"
Halcyon Acres Water Users Association 1,Chromium (total),0.550 ppb,,100 ppb
Halcyon Acres Water Users Association 1,Di(2-ethylhexyl) adipate,2.08 ppb,200 ppb,400 ppb
Halcyon Acres Water Users Association 1,Di(2-ethylhexyl) phthalate,2.97 ppb,3 ppb,6 ppb
Halcyon Acres Water Users Association 1,Fluoride,0.205 ppm,,4 ppm
Halcyon Acres Water Users Association 1,None,,,
Halcyon Acres 2,Nitrate,1.33 ppm,0.14 ppm,10 ppm
Halcyon Acres 2,Total trihalomethanes (TTHMs)†,0.300 ppb,0.15 ppb,80 ppb
Halcyon Acres 2,None,,,
Far Horizons East Mobile Home Park,Nitrate,2.10 ppm,0.14 ppm,10 ppm
Far Horizons East Mobile Home Park,None,,,
Catalina Village,Arsenic,0.550 ppb,0.004 ppb,10 ppb
Catalina Village,Nitrate,1.82 ppm,0.14 ppm,10 ppm
Catalina Village,Barium,80.5 ppb,700 ppb,"2,000 ppb"
Catalina Village,Fluoride,0.185 ppm,,4 ppm
Catalina Village,p-Dichlorobenzene,0.0343 ppb,6 ppb,75 ppb
Catalina Village,"Radium, combined (-226 &amp; -228)",0.10 pCi/L,0.05 pCi/L,5 pCi/L
Catalina Village,Styrene,0.0270 ppb,0.5 ppb,100 ppb
Catalina Village,None,,,
Far Horizons Mobile Home Park,Nitrate,1.32 ppm,0.14 ppm,10 ppm
Far Horizons Mobile Home Park,Total trihalomethanes (TTHMs)†,2.29 ppb,0.15 ppb,80 ppb
Far Horizons Mobile Home Park,Di(2-ethylhexyl) phthalate,0.567 ppb,3 ppb,6 ppb
Far Horizons Mobile Home Park,None,,,
Crossroads Park Mobile Home Park,Nitrate,1.30 ppm,0.14 ppm,10 ppm
Crossroads Park Mobile Home Park,None,,,
Cammies Foothills Vista Mobile Home Community,Nitrate,3.28 ppm,0.14 ppm,10 ppm
Cammies Foothills Vista Mobile Home Community,Simazine,0.0960 ppb,0.1 ppb,4 ppb
Cammies Foothills Vista Mobile Home Community,None,,,
Sierra Court Trailer Park,Nitrate,1.47 ppm,0.14 ppm,10 ppm
Sierra Court Trailer Park,None,,,
Metropolitan Domestic Water Improvement District - Diablo Village,Arsenic,0.902 ppb,0.004 ppb,10 ppb
Metropolitan Domestic Water Improvement District - Diablo Village,Nitrate,1.41 ppm,0.14 ppm,10 ppm
Metropolitan Domestic Water Improvement District - Diablo Village,Uranium,8.71 pCi/L,0.43 pCi/L,20 pCi/L
Metropolitan Domestic Water Improvement District - Diablo Village,Barium,169.8 ppb,700 ppb,"2,000 ppb"
Metropolitan Domestic Water Improvement District - Diablo Village,Chromium (total),0.300 ppb,,100 ppb
Metropolitan Domestic Water Improvement District - Diablo Village,Fluoride,1.38 ppm,,4 ppm
Metropolitan Domestic Water Improvement District - Diablo Village,Total trihalomethanes (TTHMs)†,0.0508 ppb,0.15 ppb,80 ppb
Metropolitan Domestic Water Improvement District - Diablo Village,Xylenes (total),0.206 ppb,"1,800 ppb","10,000 ppb"
Metropolitan Domestic Water Improvement District - Diablo Village,None,,,
Winterhaven Water Development,Bromoform,1.70 ppb,0.5 ppb,
Winterhaven Water Development,Dibromochloromethane,0.650 ppb,0.1 ppb,
Winterhaven Water Development,Nitrate,4.20 ppm,0.14 ppm,10 ppm
Winterhaven Water Development,Nitrate and nitrite,4.72 ppm,0.14 ppm,10 ppm
Winterhaven Water Development,Total trihalomethanes (TTHMs)†,3.57 ppb,0.15 ppb,80 ppb
Winterhaven Water Development,Haloacetic acids (HAA5)†,0.0769 ppb,0.1 ppb,60 ppb
Winterhaven Water Development,None,,,
Rio Vista Mobile Home Park,Nitrate,2.66 ppm,0.14 ppm,10 ppm
Rio Vista Mobile Home Park,Total trihalomethanes (TTHMs)†,7.40 ppb,0.15 ppb,80 ppb
Rio Vista Mobile Home Park,Simazine,0.0480 ppb,0.1 ppb,4 ppb
Rio Vista Mobile Home Park,None,,,
Vista Del Norte Mobile Home Park,Nitrate,3.30 ppm,0.14 ppm,10 ppm
Vista Del Norte Mobile Home Park,Simazine,0.0410 ppb,0.1 ppb,4 ppb
Vista Del Norte Mobile Home Park,None,,,
Campbell Estates Mobile Home Park,Nitrate,5.93 ppm,0.14 ppm,10 ppm
Campbell Estates Mobile Home Park,"Radium, combined (-226 &amp; -228)",1.00 pCi/L,0.05 pCi/L,5 pCi/L
Campbell Estates Mobile Home Park,Simazine,0.0547 ppb,0.1 ppb,4 ppb
Campbell Estates Mobile Home Park,None,,,
Rincon Country East Rv,Nitrate,3.90 ppm,0.14 ppm,10 ppm
Rincon Country East Rv,None,,,
Thim Utility Company,Bromodichloromethane,2.80 ppb,0.06 ppb,
Thim Utility Company,Bromoform,6.40 ppb,0.5 ppb,
Thim Utility Company,Chloroform,1.75 ppb,0.4 ppb,
Thim Utility Company,Dibromochloromethane,5.75 ppb,0.1 ppb,
Thim Utility Company,Haloacetic acids (HAA5)†,4.35 ppb,0.1 ppb,60 ppb
Thim Utility Company,Nitrate,2.72 ppm,0.14 ppm,10 ppm
Thim Utility Company,Total trihalomethanes (TTHMs)†,16.7 ppb,0.15 ppb,80 ppb
Thim Utility Company,None,,,
Thim Utility Company,Bromodichloromethane,2.80 ppb,0.06 ppb,
Thim Utility Company,Bromoform,6.40 ppb,0.5 ppb,
Thim Utility Company,Chloroform,1.75 ppb,0.4 ppb,
Thim Utility Company,Dibromochloromethane,5.75 ppb,0.1 ppb,
Thim Utility Company,Haloacetic acids (HAA5)†,4.35 ppb,0.1 ppb,60 ppb
Thim Utility Company,Nitrate,2.72 ppm,0.14 ppm,10 ppm
Thim Utility Company,Total trihalomethanes (TTHMs)†,16.7 ppb,0.15 ppb,80 ppb
Thim Utility Company,None,,,
Thim Utility Company,Bromodichloromethane,2.80 ppb,0.06 ppb,
Thim Utility Company,Bromoform,6.40 ppb,0.5 ppb,
Thim Utility Company,Chloroform,1.75 ppb,0.4 ppb,
Thim Utility Company,Dibromochloromethane,5.75 ppb,0.1 ppb,
Thim Utility Company,Haloacetic acids (HAA5)†,4.35 ppb,0.1 ppb,60 ppb
Thim Utility Company,Nitrate,2.72 ppm,0.14 ppm,10 ppm
Thim Utility Company,Total trihalomethanes (TTHMs)†,16.7 ppb,0.15 ppb,80 ppb
Thim Utility Company,None,,,
Metropolitan Domestic Water Improvement District - Diablo Village,Arsenic,0.902 ppb,0.004 ppb,10 ppb
Metropolitan Domestic Water Improvement District - Diablo Village,Nitrate,1.41 ppm,0.14 ppm,10 ppm
Metropolitan Domestic Water Improvement District - Diablo Village,Uranium,8.71 pCi/L,0.43 pCi/L,20 pCi/L
Metropolitan Domestic Water Improvement District - Diablo Village,Barium,169.8 ppb,700 ppb,"2,000 ppb"
Metropolitan Domestic Water Improvement District - Diablo Village,Chromium (total),0.300 ppb,,100 ppb
Metropolitan Domestic Water Improvement District - Diablo Village,Fluoride,1.38 ppm,,4 ppm
Metropolitan Domestic Water Improvement District - Diablo Village,Total trihalomethanes (TTHMs)†,0.0508 ppb,0.15 ppb,80 ppb
Metropolitan Domestic Water Improvement District - Diablo Village,Xylenes (total),0.206 ppb,"1,800 ppb","10,000 ppb"
Metropolitan Domestic Water Improvement District - Diablo Village,None,,,
Thim Utility Company,Bromodichloromethane,2.80 ppb,0.06 ppb,
Thim Utility Company,Bromoform,6.40 ppb,0.5 ppb,
Thim Utility Company,Chloroform,1.75 ppb,0.4 ppb,
Thim Utility Company,Dibromochloromethane,5.75 ppb,0.1 ppb,
Thim Utility Company,Haloacetic acids (HAA5)†,4.35 ppb,0.1 ppb,60 ppb
Thim Utility Company,Nitrate,2.72 ppm,0.14 ppm,10 ppm
Thim Utility Company,Total trihalomethanes (TTHMs)†,16.7 ppb,0.15 ppb,80 ppb
Thim Utility Company,None,,,
Metropolitan Domestic Water Improvement District - Diablo Village,Arsenic,0.902 ppb,0.004 ppb,10 ppb
Metropolitan Domestic Water Improvement District - Diablo Village,Nitrate,1.41 ppm,0.14 ppm,10 ppm
Metropolitan Domestic Water Improvement District - Diablo Village,Uranium,8.71 pCi/L,0.43 pCi/L,20 pCi/L
Metropolitan Domestic Water Improvement District - Diablo Village,Barium,169.8 ppb,700 ppb,"2,000 ppb"
Metropolitan Domestic Water Improvement District - Diablo Village,Chromium (total),0.300 ppb,,100 ppb
Metropolitan Domestic Water Improvement District - Diablo Village,Fluoride,1.38 ppm,,4 ppm
Metropolitan Domestic Water Improvement District - Diablo Village,Total trihalomethanes (TTHMs)†,0.0508 ppb,0.15 ppb,80 ppb
Metropolitan Domestic Water Improvement District - Diablo Village,Xylenes (total),0.206 ppb,"1,800 ppb","10,000 ppb"
Metropolitan Domestic Water Improvement District - Diablo Village,None,,,
Worden Water Company,Arsenic,5.20 ppb,0.004 ppb,10 ppb
Worden Water Company,Nitrate,1.18 ppm,0.14 ppm,10 ppm
Worden Water Company,Chromium (total),11.0 ppb,,100 ppb
Worden Water Company,Fluoride,0.930 ppm,,4 ppm
Worden Water Company,None,,,
Thim Water Corporation 2,Arsenic,3.10 ppb,0.004 ppb,10 ppb
Thim Water Corporation 2,Bromoform,1.80 ppb,0.5 ppb,
Thim Water Corporation 2,Dibromochloromethane,0.700 ppb,0.1 ppb,
Thim Water Corporation 2,Nitrate,2.27 ppm,0.14 ppm,10 ppm
Thim Water Corporation 2,Total trihalomethanes (TTHMs)†,1.17 ppb,0.15 ppb,80 ppb
Thim Water Corporation 2,Barium,60.0 ppb,700 ppb,"2,000 ppb"
Thim Water Corporation 2,Chromium (total),1.20 ppb,,100 ppb
Thim Water Corporation 2,Fluoride,0.520 ppm,,4 ppm
Thim Water Corporation 2,None,,,
Tucson Water Valley View Acres,Arsenic,1.60 ppb,0.004 ppb,10 ppb
Tucson Water Valley View Acres,Nitrate,1.58 ppm,0.14 ppm,10 ppm
Tucson Water Valley View Acres,Total trihalomethanes (TTHMs)†,1.80 ppb,0.15 ppb,80 ppb
Tucson Water Valley View Acres,Barium,42.5 ppb,700 ppb,"2,000 ppb"
Tucson Water Valley View Acres,Fluoride,0.465 ppm,,4 ppm
Tucson Water Valley View Acres,None,,,
Metropolitan Domestic Water Improvement District - Diablo Village,Arsenic,0.902 ppb,0.004 ppb,10 ppb
Metropolitan Domestic Water Improvement District - Diablo Village,Nitrate,1.41 ppm,0.14 ppm,10 ppm
Metropolitan Domestic Water Improvement District - Diablo Village,Uranium,8.71 pCi/L,0.43 pCi/L,20 pCi/L
Metropolitan Domestic Water Improvement District - Diablo Village,Barium,169.8 ppb,700 ppb,"2,000 ppb"
Metropolitan Domestic Water Improvement District - Diablo Village,Chromium (total),0.300 ppb,,100 ppb
Metropolitan Domestic Water Improvement District - Diablo Village,Fluoride,1.38 ppm,,4 ppm
Metropolitan Domestic Water Improvement District - Diablo Village,Total trihalomethanes (TTHMs)†,0.0508 ppb,0.15 ppb,80 ppb
Metropolitan Domestic Water Improvement District - Diablo Village,Xylenes (total),0.206 ppb,"1,800 ppb","10,000 ppb"
Metropolitan Domestic Water Improvement District - Diablo Village,None,,,
Mirabell Water Company,Nitrate,1.70 ppm,0.14 ppm,10 ppm
Mirabell Water Company,Total trihalomethanes (TTHMs)†,1.44 ppb,0.15 ppb,80 ppb
Mirabell Water Company,Bromoform,0.700 ppb,0.5 ppb,
Mirabell Water Company,None,,,
Rancho Sierrita Well Association,Arsenic,6.20 ppb,0.004 ppb,10 ppb
Rancho Sierrita Well Association,Nitrate,1.62 ppm,0.14 ppm,10 ppm
Rancho Sierrita Well Association,Total trihalomethanes (TTHMs)†,4.30 ppb,0.15 ppb,80 ppb
Rancho Sierrita Well Association,Barium,13.0 ppb,700 ppb,"2,000 ppb"
Rancho Sierrita Well Association,Chromium (total),2.50 ppb,,100 ppb
Rancho Sierrita Well Association,Fluoride,0.560 ppm,,4 ppm
Rancho Sierrita Well Association,Xylenes (total),0.950 ppb,"1,800 ppb","10,000 ppb"
Rancho Sierrita Well Association,None,,,
Raindance Water Co-op,Dibromochloromethane,0.600 ppb,0.1 ppb,
Raindance Water Co-op,Haloacetic acids (HAA5)†,0.350 ppb,0.1 ppb,60 ppb
Raindance Water Co-op,Nitrate,1.65 ppm,0.14 ppm,10 ppm
Raindance Water Co-op,Total trihalomethanes (TTHMs)†,0.355 ppb,0.15 ppb,80 ppb
Raindance Water Co-op,Bromoform,1.000 ppb,0.5 ppb,
Raindance Water Co-op,None,,,
Desert Water Co-op,Nitrate,1.05 ppm,0.14 ppm,10 ppm
Desert Water Co-op,None,,,
Francesca Water Co. Amber Ann,Arsenic,6.15 ppb,0.004 ppb,10 ppb
Francesca Water Co. Amber Ann,Dibromochloromethane,0.500 ppb,0.1 ppb,
Francesca Water Co. Amber Ann,Nitrate,1.65 ppm,0.14 ppm,10 ppm
Francesca Water Co. Amber Ann,Total trihalomethanes (TTHMs)†,0.785 ppb,0.15 ppb,80 ppb
Francesca Water Co. Amber Ann,Barium,32.5 ppb,700 ppb,"2,000 ppb"
Francesca Water Co. Amber Ann,Bromoform,0.800 ppb,0.5 ppb,
Francesca Water Co. Amber Ann,Chromium (total),2.35 ppb,,100 ppb
Francesca Water Co. Amber Ann,Fluoride,0.530 ppm,,4 ppm
Francesca Water Co. Amber Ann,None,,,
Sierrita Mountain Water Co-op,Nitrate,1.80 ppm,0.14 ppm,10 ppm
Sierrita Mountain Water Co-op,Bromoform,0.500 ppb,0.5 ppb,
Sierrita Mountain Water Co-op,Total trihalomethanes (TTHMs)†,0.125 ppb,0.15 ppb,80 ppb
Sierrita Mountain Water Co-op,None,,,
Wildflower Water Co-op,Nitrate,1.63 ppm,0.14 ppm,10 ppm
Wildflower Water Co-op,"Radium, combined (-226 &amp; -228)",1.40 pCi/L,0.05 pCi/L,5 pCi/L
Wildflower Water Co-op,None,,,
Tucson Water Sierrita Foothills,Arsenic,6.15 ppb,0.004 ppb,10 ppb
Tucson Water Sierrita Foothills,Nitrate,1.66 ppm,0.14 ppm,10 ppm
Tucson Water Sierrita Foothills,"Radium, combined (-226 &amp; -228)",0.45 pCi/L,0.05 pCi/L,5 pCi/L
Tucson Water Sierrita Foothills,Total trihalomethanes (TTHMs)†,16.0 ppb,0.15 ppb,80 ppb
Tucson Water Sierrita Foothills,Barium,14.0 ppb,700 ppb,"2,000 ppb"
Tucson Water Sierrita Foothills,Chromium (total),2.20 ppb,,100 ppb
Tucson Water Sierrita Foothills,Fluoride,0.470 ppm,,4 ppm
Tucson Water Sierrita Foothills,Xylenes (total),0.0833 ppb,"1,800 ppb","10,000 ppb"
Tucson Water Sierrita Foothills,None,,,
Deep Well Co-op,Arsenic,5.30 ppb,0.004 ppb,10 ppb
Deep Well Co-op,Nitrate,1.62 ppm,0.14 ppm,10 ppm
Deep Well Co-op,Barium,15.0 ppb,700 ppb,"2,000 ppb"
Deep Well Co-op,Chromium (total),2.10 ppb,,100 ppb
Deep Well Co-op,Fluoride,0.580 ppm,,4 ppm
Deep Well Co-op,None,,,
Wells Fargo Water Company,Nitrate,1.63 ppm,0.14 ppm,10 ppm
Wells Fargo Water Company,None,,,
Francesca Water Co. Amber Ann,Arsenic,6.15 ppb,0.004 ppb,10 ppb
Francesca Water Co. Amber Ann,Dibromochloromethane,0.500 ppb,0.1 ppb,
Francesca Water Co. Amber Ann,Nitrate,1.65 ppm,0.14 ppm,10 ppm
Francesca Water Co. Amber Ann,Total trihalomethanes (TTHMs)†,0.785 ppb,0.15 ppb,80 ppb
Francesca Water Co. Amber Ann,Barium,32.5 ppb,700 ppb,"2,000 ppb"
Francesca Water Co. Amber Ann,Bromoform,0.800 ppb,0.5 ppb,
Francesca Water Co. Amber Ann,Chromium (total),2.35 ppb,,100 ppb
Francesca Water Co. Amber Ann,Fluoride,0.530 ppm,,4 ppm
Francesca Water Co. Amber Ann,None,,,
Arizona Water Company - Ajo,Arsenic*,1.27 ppb,0.004 ppb,10 ppb
Arizona Water Company - Ajo,Haloacetic acids (HAA5)†,3.34 ppb,0.1 ppb,60 ppb
Arizona Water Company - Ajo,Nitrate*,3.62 ppm,0.14 ppm,10 ppm
Arizona Water Company - Ajo,Total trihalomethanes (TTHMs)†,37.4 ppb,0.15 ppb,80 ppb
Arizona Water Company - Ajo,Chromium (total)*,13.0 ppb,,100 ppb
Arizona Water Company - Ajo,Fluoride*,1.20 ppm,,4 ppm
Los Cerros Water Company Inc.,Dibromochloromethane,0.450 ppb,0.1 ppb,
Los Cerros Water Company Inc.,Nitrate,1.83 ppm,0.14 ppm,10 ppm
Los Cerros Water Company Inc.,Nitrate and nitrite,2.05 ppm,0.14 ppm,10 ppm
Los Cerros Water Company Inc.,Total trihalomethanes (TTHMs)†,1.30 ppb,0.15 ppb,80 ppb
Los Cerros Water Company Inc.,"1,2-Dibromo-3-chloropropane (DBCP)",0.00181 ppb,0.0017 ppb,0.2 ppb
Los Cerros Water Company Inc.,Barium,46.3 ppb,700 ppb,"2,000 ppb"
Los Cerros Water Company Inc.,Bromoform,0.400 ppb,0.5 ppb,
Los Cerros Water Company Inc.,Fluoride,0.233 ppm,,4 ppm
Los Cerros Water Company Inc.,"Radium, combined (-226 &amp; -228)",0.09 pCi/L,0.05 pCi/L,5 pCi/L
Los Cerros Water Company Inc.,None,,,
Goodman Water Company,Arsenic,2.15 ppb,0.004 ppb,10 ppb
Goodman Water Company,Bromodichloromethane,2.60 ppb,0.06 ppb,
Goodman Water Company,Chloroform,2.10 ppb,0.4 ppb,
Goodman Water Company,Dibromochloromethane,2.40 ppb,0.1 ppb,
Goodman Water Company,Haloacetic acids (HAA5)†,0.478 ppb,0.1 ppb,60 ppb
Goodman Water Company,Nitrate,0.342 ppm,0.14 ppm,10 ppm
Goodman Water Company,Total trihalomethanes (TTHMs)†,6.55 ppb,0.15 ppb,80 ppb
Goodman Water Company,Barium,16.5 ppb,700 ppb,"2,000 ppb"
Goodman Water Company,Bromoform,0.900 ppb,0.5 ppb,
Goodman Water Company,Fluoride,0.540 ppm,,4 ppm
Goodman Water Company,None,,,
Tucson Water Catalina,Nitrate,0.427 ppm,0.14 ppm,10 ppm
Tucson Water Catalina,Total trihalomethanes (TTHMs)†,1.13 ppb,0.15 ppb,80 ppb
Tucson Water Catalina,None,,,
Mesquite Well Group,Nitrate,1.68 ppm,0.14 ppm,10 ppm
Mesquite Well Group,Barium,33.0 ppb,700 ppb,"2,000 ppb"
Mesquite Well Group,Fluoride,0.520 ppm,,4 ppm
Mesquite Well Group,None,,,
Coronado Forest Drive Water Co-op,Nitrate,1.20 ppm,0.14 ppm,10 ppm
Coronado Forest Drive Water Co-op,None,,,
Catalina Country Mobile,Nitrate,1.30 ppm,0.14 ppm,10 ppm
Catalina Country Mobile,Barium,24.0 ppb,700 ppb,"2,000 ppb"
Catalina Country Mobile,Fluoride,0.340 ppm,,4 ppm
Catalina Country Mobile,None,,,
Orchard Valley Mobile Home Park,Nitrate,4.79 ppm,0.14 ppm,10 ppm
Orchard Valley Mobile Home Park,Nitrate and nitrite,4.67 ppm,0.14 ppm,10 ppm
Orchard Valley Mobile Home Park,None,,,
Lazy A Mobile Home Park,Nitrate,1.20 ppm,0.14 ppm,10 ppm
Lazy A Mobile Home Park,Nitrate and nitrite,1.36 ppm,0.14 ppm,10 ppm
Lazy A Mobile Home Park,None,,,
Marana Municipal - Airline Lambert,Arsenic,5.07 ppb,0.004 ppb,10 ppb
Marana Municipal - Airline Lambert,Bromodichloromethane,1.40 ppb,0.06 ppb,
Marana Municipal - Airline Lambert,Bromoform,5.00 ppb,0.5 ppb,
Marana Municipal - Airline Lambert,Dibromochloromethane,4.20 ppb,0.1 ppb,
Marana Municipal - Airline Lambert,Haloacetic acids (HAA5)†,3.57 ppb,0.1 ppb,60 ppb
Marana Municipal - Airline Lambert,Nitrate,3.61 ppm,0.14 ppm,10 ppm
Marana Municipal - Airline Lambert,Nitrate and nitrite,3.40 ppm,0.14 ppm,10 ppm
Marana Municipal - Airline Lambert,"Radium, combined (-226 &amp; -228)",0.13 pCi/L,0.05 pCi/L,5 pCi/L
Marana Municipal - Airline Lambert,Total trihalomethanes (TTHMs)†,21.6 ppb,0.15 ppb,80 ppb
Marana Municipal - Airline Lambert,Barium,39.3 ppb,700 ppb,"2,000 ppb"
Marana Municipal - Airline Lambert,Ethylbenzene,0.0257 ppb,300 ppb,700 ppb
Marana Municipal - Airline Lambert,Fluoride,0.540 ppm,,4 ppm
Marana Municipal - Airline Lambert,Monochlorobenzene (chlorobenzene),0.0261 ppb,70 ppb,100 ppb
Marana Municipal - Airline Lambert,Xylenes (total),0.348 ppb,"1,800 ppb","10,000 ppb"
Marana Municipal - Airline Lambert,None,,,
Sieta Casa Joint Venture,Nitrate,3.02 ppm,0.14 ppm,10 ppm
Sieta Casa Joint Venture,"Radium, combined (-226 &amp; -228)",0.50 pCi/L,0.05 pCi/L,5 pCi/L
Sieta Casa Joint Venture,Uranium,9.95 pCi/L,0.43 pCi/L,20 pCi/L
Sieta Casa Joint Venture,None,,,
Carolanne Drive Homeowners Association,Nitrate,2.12 ppm,0.14 ppm,10 ppm
Carolanne Drive Homeowners Association,"Radium, combined (-226 &amp; -228)",0.40 pCi/L,0.05 pCi/L,5 pCi/L
Carolanne Drive Homeowners Association,None,,,
Oro Valley Water Countryside,Nitrate,1.10 ppm,0.14 ppm,10 ppm
Oro Valley Water Countryside,Total trihalomethanes (TTHMs)†,2.59 ppb,0.15 ppb,80 ppb
Oro Valley Water Countryside,Xylenes (total),0.280 ppb,"1,800 ppb","10,000 ppb"
Oro Valley Water Countryside,None,,,
Gator Water,Arsenic,4.60 ppb,0.004 ppb,10 ppb
Gator Water,Nitrate,1.27 ppm,0.14 ppm,10 ppm
Gator Water,Nitrate and nitrite,1.50 ppm,0.14 ppm,10 ppm
Gator Water,Barium,20.5 ppb,700 ppb,"2,000 ppb"
Gator Water,Chromium (total),1.15 ppb,,100 ppb
Gator Water,Fluoride,0.725 ppm,,4 ppm
Gator Water,None,,,
Pico Vista Community Well,Arsenic,5.70 ppb,0.004 ppb,10 ppb
Pico Vista Community Well,Nitrate,1.48 ppm,0.14 ppm,10 ppm
Pico Vista Community Well,Nitrate and nitrite,1.50 ppm,0.14 ppm,10 ppm
Pico Vista Community Well,Barium,18.5 ppb,700 ppb,"2,000 ppb"
Pico Vista Community Well,Chromium (total),1.35 ppb,,100 ppb
Pico Vista Community Well,Fluoride,1.85 ppm,,4 ppm
Pico Vista Community Well,None,,,
Marana Municipal - Airline Lambert,Arsenic,5.07 ppb,0.004 ppb,10 ppb
Marana Municipal - Airline Lambert,Bromodichloromethane,1.40 ppb,0.06 ppb,
Marana Municipal - Airline Lambert,Bromoform,5.00 ppb,0.5 ppb,
Marana Municipal - Airline Lambert,Dibromochloromethane,4.20 ppb,0.1 ppb,
Marana Municipal - Airline Lambert,Haloacetic acids (HAA5)†,3.57 ppb,0.1 ppb,60 ppb
Marana Municipal - Airline Lambert,Nitrate,3.61 ppm,0.14 ppm,10 ppm
Marana Municipal - Airline Lambert,Nitrate and nitrite,3.40 ppm,0.14 ppm,10 ppm
Marana Municipal - Airline Lambert,"Radium, combined (-226 &amp; -228)",0.13 pCi/L,0.05 pCi/L,5 pCi/L
Marana Municipal - Airline Lambert,Total trihalomethanes (TTHMs)†,21.6 ppb,0.15 ppb,80 ppb
Marana Municipal - Airline Lambert,Barium,39.3 ppb,700 ppb,"2,000 ppb"
Marana Municipal - Airline Lambert,Ethylbenzene,0.0257 ppb,300 ppb,700 ppb
Marana Municipal - Airline Lambert,Fluoride,0.540 ppm,,4 ppm
Marana Municipal - Airline Lambert,Monochlorobenzene (chlorobenzene),0.0261 ppb,70 ppb,100 ppb
Marana Municipal - Airline Lambert,Xylenes (total),0.348 ppb,"1,800 ppb","10,000 ppb"
Marana Municipal - Airline Lambert,None,,,
Sandario Water Company,Bromodichloromethane,0.850 ppb,0.06 ppb,
Sandario Water Company,Bromoform,14.5 ppb,0.5 ppb,
Sandario Water Company,Dibromochloromethane,4.00 ppb,0.1 ppb,
Sandario Water Company,Haloacetic acids (HAA5)†,5.92 ppb,0.1 ppb,60 ppb
Sandario Water Company,Nitrate,2.57 ppm,0.14 ppm,10 ppm
Sandario Water Company,Total trihalomethanes (TTHMs)†,5.21 ppb,0.15 ppb,80 ppb
Sandario Water Company,None,,,
Rancho Del Conejo Community Water Co-op,Arsenic,8.43 ppb,0.004 ppb,10 ppb
Rancho Del Conejo Community Water Co-op,Nitrate,1.12 ppm,0.14 ppm,10 ppm
Rancho Del Conejo Community Water Co-op,Barium,111.3 ppb,700 ppb,"2,000 ppb"
Rancho Del Conejo Community Water Co-op,Fluoride,0.510 ppm,,4 ppm
Rancho Del Conejo Community Water Co-op,None,,,
Tierra Linda Homeowners Association Water Company,Arsenic,8.92 ppb,0.004 ppb,10 ppb
Tierra Linda Homeowners Association Water Company,Bromoform,2.00 ppb,0.5 ppb,
Tierra Linda Homeowners Association Water Company,Dibromochloromethane,0.900 ppb,0.1 ppb,
Tierra Linda Homeowners Association Water Company,Nitrate,1.11 ppm,0.14 ppm,10 ppm
Tierra Linda Homeowners Association Water Company,Nitrate and nitrite,1.20 ppm,0.14 ppm,10 ppm
Tierra Linda Homeowners Association Water Company,Total trihalomethanes (TTHMs)†,2.53 ppb,0.15 ppb,80 ppb
Tierra Linda Homeowners Association Water Company,Barium,105.0 ppb,700 ppb,"2,000 ppb"
Tierra Linda Homeowners Association Water Company,Chromium (total),0.700 ppb,,100 ppb
Tierra Linda Homeowners Association Water Company,Fluoride,0.630 ppm,,4 ppm
Tierra Linda Homeowners Association Water Company,Xylenes (total),0.112 ppb,"1,800 ppb","10,000 ppb"
Tierra Linda Homeowners Association Water Company,None,,,
Lazy C Water Services,Arsenic,7.10 ppb,0.004 ppb,10 ppb
Lazy C Water Services,Nitrate,3.82 ppm,0.14 ppm,10 ppm
Lazy C Water Services,Barium,22.5 ppb,700 ppb,"2,000 ppb"
Lazy C Water Services,Fluoride,0.415 ppm,,4 ppm
Lazy C Water Services,None,,,
Tucson Water Thunderhead,Haloacetic acids (HAA5)†,0.600 ppb,0.1 ppb,60 ppb
Tucson Water Thunderhead,Nitrate,1.59 ppm,0.14 ppm,10 ppm
Tucson Water Thunderhead,Total trihalomethanes (TTHMs)†,2.30 ppb,0.15 ppb,80 ppb
