Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Prvwsd-twin Harbor,"Radium, combined (-226 &amp; -228)",1.97 pCi/L,0.05 pCi/L,5 pCi/L
Prvwsd-twin Harbor,Total trihalomethanes (TTHMs)†,28.2 ppb,0.15 ppb,80 ppb
Prvwsd-twin Harbor,Trichloroacetic acid,8.00 ppb,0.1 ppb,
Prvwsd-twin Harbor,Barium,2.33 ppb,700 ppb,"2,000 ppb"
Prvwsd-twin Harbor,Fluoride,0.511 ppm,,4 ppm
Prvwsd-twin Harbor,None,,,
Tougaloo College,Bromodichloromethane,2.83 ppb,0.06 ppb,
Tougaloo College,Chloroform,20.3 ppb,0.4 ppb,
Tougaloo College,Dichloroacetic acid,8.00 ppb,0.2 ppb,
Tougaloo College,Haloacetic acids (HAA5)†,13.3 ppb,0.1 ppb,60 ppb
Tougaloo College,Total trihalomethanes (TTHMs)†,23.2 ppb,0.15 ppb,80 ppb
Tougaloo College,Trichloroacetic acid,6.33 ppb,0.1 ppb,
Tougaloo College,Barium,2.58 ppb,700 ppb,"2,000 ppb"
Tougaloo College,Chromium (total),1.05 ppb,,100 ppb
Tougaloo College,Fluoride,0.124 ppm,,4 ppm
Tougaloo College,Nitrite,0.00385 ppm,,1 ppm
Tougaloo College,None,,,
Town of Flora #1,Bromodichloromethane,7.67 ppb,0.06 ppb,
Town of Flora #1,Bromoform,1.71 ppb,0.5 ppb,
Town of Flora #1,Chloroform,13.9 ppb,0.4 ppb,
Town of Flora #1,Dibromoacetic acid,1.25 ppb,0.04 ppb,
Town of Flora #1,Dibromochloromethane,7.65 ppb,0.1 ppb,
Town of Flora #1,Dichloroacetic acid,5.25 ppb,0.2 ppb,
Town of Flora #1,Haloacetic acids (HAA5)†,11.0 ppb,0.1 ppb,60 ppb
Town of Flora #1,"Radium, combined (-226 &amp; -228)",0.20 pCi/L,0.05 pCi/L,5 pCi/L
Town of Flora #1,Total trihalomethanes (TTHMs)†,30.9 ppb,0.15 ppb,80 ppb
Town of Flora #1,Trichloroacetic acid,4.50 ppb,0.1 ppb,
Town of Flora #1,Barium,6.86 ppb,700 ppb,"2,000 ppb"
Town of Flora #1,Chromium (total),1.62 ppb,,100 ppb
Town of Flora #1,Fluoride,0.418 ppm,,4 ppm
Town of Flora #1,None,,,
Beulah Hubbard Water Association,Chloroform,1.02 ppb,0.4 ppb,
Beulah Hubbard Water Association,Total trihalomethanes (TTHMs)†,1.02 ppb,0.15 ppb,80 ppb
Beulah Hubbard Water Association,Barium,121.7 ppb,700 ppb,"2,000 ppb"
Beulah Hubbard Water Association,Chromium (total),0.600 ppb,,100 ppb
Beulah Hubbard Water Association,None,,,
C & C W/a,Arsenic,0.167 ppb,0.004 ppb,10 ppb
C & C W/a,Bromodichloromethane,8.56 ppb,0.06 ppb,
C & C W/a,Chloroform,41.2 ppb,0.4 ppb,
C & C W/a,Dibromoacetic acid,2.00 ppb,0.04 ppb,
C & C W/a,Dibromochloromethane,6.21 ppb,0.1 ppb,
C & C W/a,Dichloroacetic acid,18.4 ppb,0.2 ppb,
C & C W/a,Haloacetic acids (HAA5)†,47.1 ppb,0.1 ppb,60 ppb
C & C W/a,Total trihalomethanes (TTHMs)†,56.8 ppb,0.15 ppb,80 ppb
C & C W/a,Trichloroacetic acid,24.0 ppb,0.1 ppb,
C & C W/a,Barium,13.0 ppb,700 ppb,"2,000 ppb"
C & C W/a,Bromoform,0.843 ppb,0.5 ppb,
C & C W/a,Chromium (total),4.80 ppb,,100 ppb
C & C W/a,Fluoride,0.185 ppm,,4 ppm
C & C W/a,Monobromoacetic acid,0.667 ppb,25 ppb,
C & C W/a,Monochloroacetic acid,0.917 ppb,53 ppb,
C & C W/a,None,,,
Central W/a-arlington,Bromodichloromethane,6.44 ppb,0.06 ppb,
Central W/a-arlington,Chloroform,13.1 ppb,0.4 ppb,
Central W/a-arlington,Dibromoacetic acid,1.000 ppb,0.04 ppb,
Central W/a-arlington,Dibromochloromethane,2.89 ppb,0.1 ppb,
Central W/a-arlington,Dichloroacetic acid,6.00 ppb,0.2 ppb,
Central W/a-arlington,Haloacetic acids (HAA5)†,10.00 ppb,0.1 ppb,60 ppb
Central W/a-arlington,Total trihalomethanes (TTHMs)†,22.4 ppb,0.15 ppb,80 ppb
Central W/a-arlington,Trichloroacetic acid,3.00 ppb,0.1 ppb,
Central W/a-arlington,Barium,58.2 ppb,700 ppb,"2,000 ppb"
Central W/a-arlington,Chromium (total),0.250 ppb,,100 ppb
Central W/a-arlington,Fluoride,0.0698 ppm,,4 ppm
Central W/a-arlington,Manganese,145.5 ppb,100 ppb,
Central W/a-arlington,None,,,
Central W/a-east Side,Bromodichloromethane,2.69 ppb,0.06 ppb,
Central W/a-east Side,Chloroform,7.06 ppb,0.4 ppb,
Central W/a-east Side,Dibromochloromethane,1.06 ppb,0.1 ppb,
Central W/a-east Side,Dichloroacetic acid,4.00 ppb,0.2 ppb,
Central W/a-east Side,Haloacetic acids (HAA5)†,6.00 ppb,0.1 ppb,60 ppb
Central W/a-east Side,Total trihalomethanes (TTHMs)†,10.8 ppb,0.15 ppb,80 ppb
Central W/a-east Side,Trichloroacetic acid,2.00 ppb,0.1 ppb,
Central W/a-east Side,Barium,59.1 ppb,700 ppb,"2,000 ppb"
Central W/a-east Side,Fluoride,0.0468 ppm,,4 ppm
Central W/a-east Side,Manganese,41.7 ppb,100 ppb,
Central W/a-east Side,None,,,
Central W/a-house,Bromodichloromethane,3.53 ppb,0.06 ppb,
Central W/a-house,Chloroform,6.85 ppb,0.4 ppb,
Central W/a-house,Dibromochloromethane,1.73 ppb,0.1 ppb,
Central W/a-house,Dichloroacetic acid,5.00 ppb,0.2 ppb,
Central W/a-house,Haloacetic acids (HAA5)†,7.00 ppb,0.1 ppb,60 ppb
Central W/a-house,Haloacetic acids (HAA9)†,6.31 ppb,0.06 ppb,
Central W/a-house,Total trihalomethanes (TTHMs)†,12.1 ppb,0.15 ppb,80 ppb
Central W/a-house,Trichloroacetic acid,2.00 ppb,0.1 ppb,
Central W/a-house,Barium,92.8 ppb,700 ppb,"2,000 ppb"
Central W/a-house,Chromium (total),0.800 ppb,,100 ppb
Central W/a-house,Fluoride,0.0680 ppm,,4 ppm
Central W/a-house,Manganese,53.0 ppb,100 ppb,
Central W/a-house,None,,,
Central W/a-north Pearl River,Bromodichloromethane,3.97 ppb,0.06 ppb,
Central W/a-north Pearl River,Chloroform,6.91 ppb,0.4 ppb,
Central W/a-north Pearl River,Dibromochloromethane,1.82 ppb,0.1 ppb,
Central W/a-north Pearl River,Dichloroacetic acid,4.00 ppb,0.2 ppb,
Central W/a-north Pearl River,Haloacetic acids (HAA5)†,6.00 ppb,0.1 ppb,60 ppb
Central W/a-north Pearl River,Total trihalomethanes (TTHMs)†,12.7 ppb,0.15 ppb,80 ppb
Central W/a-north Pearl River,Trichloroacetic acid,2.00 ppb,0.1 ppb,
Central W/a-north Pearl River,Barium,38.5 ppb,700 ppb,"2,000 ppb"
Central W/a-north Pearl River,None,,,
Central W/a-southwest,Bromodichloromethane,4.07 ppb,0.06 ppb,
Central W/a-southwest,Chloroform,7.83 ppb,0.4 ppb,
Central W/a-southwest,Dibromochloromethane,1.94 ppb,0.1 ppb,
Central W/a-southwest,Dichloroacetic acid,5.00 ppb,0.2 ppb,
Central W/a-southwest,Haloacetic acids (HAA5)†,7.00 ppb,0.1 ppb,60 ppb
Central W/a-southwest,Total trihalomethanes (TTHMs)†,13.8 ppb,0.15 ppb,80 ppb
Central W/a-southwest,Trichloroacetic acid,2.00 ppb,0.1 ppb,
Central W/a-southwest,Barium,55.4 ppb,700 ppb,"2,000 ppb"
Central W/a-southwest,Chlorate,23.5 ppb,210 ppb,
Central W/a-southwest,Chromium (total),1.82 ppb,,100 ppb
Central W/a-southwest,Cyanide,13.6 ppb,,200 ppb
Central W/a-southwest,Fluoride,0.0447 ppm,,4 ppm
Central W/a-southwest,Manganese,59.3 ppb,100 ppb,
Central W/a-southwest,Strontium,0.223 ppb,"1,500 ppb",
Central W/a-southwest,None,,,
City of Forest,Bromodichloromethane,1.24 ppb,0.06 ppb,
City of Forest,Chloroform,34.2 ppb,0.4 ppb,
City of Forest,Dichloroacetic acid,14.0 ppb,0.2 ppb,
City of Forest,Haloacetic acids (HAA5)†,29.0 ppb,0.1 ppb,60 ppb
City of Forest,Total trihalomethanes (TTHMs)†,35.4 ppb,0.15 ppb,80 ppb
City of Forest,Trichloroacetic acid,15.0 ppb,0.1 ppb,
City of Forest,Barium,6.03 ppb,700 ppb,"2,000 ppb"
City of Forest,Chromium (total),1.88 ppb,,100 ppb
City of Forest,Fluoride,0.549 ppm,,4 ppm
City of Forest,Mercury (inorganic),0.0333 ppb,1.2 ppb,2 ppb
City of Forest,None,,,
City of Morton,Bromodichloromethane,1.78 ppb,0.06 ppb,
City of Morton,Chloroform,3.94 ppb,0.4 ppb,
City of Morton,Dichloroacetic acid,1.000 ppb,0.2 ppb,
City of Morton,Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
City of Morton,Total trihalomethanes (TTHMs)†,5.72 ppb,0.15 ppb,80 ppb
City of Morton,Trichloroacetic acid,1.000 ppb,0.1 ppb,
City of Morton,Barium,20.4 ppb,700 ppb,"2,000 ppb"
City of Morton,Chromium (total),2.30 ppb,,100 ppb
City of Morton,Fluoride,0.659 ppm,,4 ppm
City of Morton,None,,,
City of Newton,Arsenic,5.35 ppb,0.004 ppb,10 ppb
City of Newton,Bromodichloromethane,6.09 ppb,0.06 ppb,
City of Newton,Bromoform,3.00 ppb,0.5 ppb,
City of Newton,Chloroform,3.84 ppb,0.4 ppb,
City of Newton,Chromium (hexavalent),0.797 ppb,0.02 ppb,
City of Newton,Dibromoacetic acid,1.79 ppb,0.04 ppb,
City of Newton,Dibromochloromethane,6.49 ppb,0.1 ppb,
City of Newton,Dichloroacetic acid,1.39 ppb,0.2 ppb,
City of Newton,Haloacetic acids (HAA5)†,3.97 ppb,0.1 ppb,60 ppb
City of Newton,Haloacetic acids (HAA9)†,6.06 ppb,0.06 ppb,
City of Newton,Nitrate,3.88 ppm,0.14 ppm,10 ppm
City of Newton,"Radium, combined (-226 &amp; -228)",1.30 pCi/L,0.05 pCi/L,5 pCi/L
City of Newton,Total trihalomethanes (TTHMs)†,19.4 ppb,0.15 ppb,80 ppb
City of Newton,Trichloroacetic acid,0.411 ppb,0.1 ppb,
City of Newton,Barium,165.0 ppb,700 ppb,"2,000 ppb"
City of Newton,Chlorate,47.7 ppb,210 ppb,
City of Newton,Chromium (total),1.16 ppb,,100 ppb
City of Newton,Fluoride,0.515 ppm,,4 ppm
City of Newton,Manganese,1.03 ppb,100 ppb,
City of Newton,Molybdenum,0.741 ppb,40 ppb,
City of Newton,Monobromoacetic acid,0.459 ppb,25 ppb,
City of Newton,Monochloroacetic acid,0.0333 ppb,53 ppb,
City of Newton,Selenium,4.55 ppb,30 ppb,50 ppb
City of Newton,Strontium,0.316 ppb,"1,500 ppb",
City of Newton,Vanadium,9.01 ppb,21 ppb,
City of Newton,None,,,
City of Philadelphia,Bromodichloromethane,3.23 ppb,0.06 ppb,
City of Philadelphia,Chloroform,3.53 ppb,0.4 ppb,
City of Philadelphia,Dibromochloromethane,1.97 ppb,0.1 ppb,
City of Philadelphia,Dichloroacetic acid,2.00 ppb,0.2 ppb,
City of Philadelphia,Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
City of Philadelphia,Total trihalomethanes (TTHMs)†,8.73 ppb,0.15 ppb,80 ppb
City of Philadelphia,Barium,21.6 ppb,700 ppb,"2,000 ppb"
City of Philadelphia,Chromium (total),0.850 ppb,,100 ppb
City of Philadelphia,Fluoride,0.473 ppm,,4 ppm
City of Philadelphia,None,,,
City of Union,Bromodichloromethane,3.91 ppb,0.06 ppb,
City of Union,Chloroform,4.96 ppb,0.4 ppb,
City of Union,Dibromochloromethane,2.77 ppb,0.1 ppb,
City of Union,Dichloroacetic acid,2.50 ppb,0.2 ppb,
City of Union,Haloacetic acids (HAA5)†,4.50 ppb,0.1 ppb,60 ppb
City of Union,Total trihalomethanes (TTHMs)†,11.6 ppb,0.15 ppb,80 ppb
City of Union,Trichloroacetic acid,2.00 ppb,0.1 ppb,
City of Union,Barium,21.7 ppb,700 ppb,"2,000 ppb"
City of Union,Chromium (total),0.350 ppb,,100 ppb
City of Union,Fluoride,0.553 ppm,,4 ppm
City of Union,None,,,
Duffee Water Association,Dichloroacetic acid,1.000 ppb,0.2 ppb,
Duffee Water Association,Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
Duffee Water Association,Trichloroacetic acid,1.000 ppb,0.1 ppb,
Duffee Water Association,Barium,43.5 ppb,700 ppb,"2,000 ppb"
Duffee Water Association,Chromium (total),36.4 ppb,,100 ppb
Duffee Water Association,None,,,
H & H Water System Inc.,Bromodichloromethane,6.51 ppb,0.06 ppb,
H & H Water System Inc.,Chloroform,48.7 ppb,0.4 ppb,
H & H Water System Inc.,Dibromoacetic acid,0.479 ppb,0.04 ppb,
H & H Water System Inc.,Dibromochloromethane,1.93 ppb,0.1 ppb,
H & H Water System Inc.,Dichloroacetic acid,18.1 ppb,0.2 ppb,
H & H Water System Inc.,Haloacetic acids (HAA5)†,42.8 ppb,0.1 ppb,60 ppb
H & H Water System Inc.,Total trihalomethanes (TTHMs)†,57.1 ppb,0.15 ppb,80 ppb
H & H Water System Inc.,Trichloroacetic acid,22.6 ppb,0.1 ppb,
H & H Water System Inc.,Barium,5.11 ppb,700 ppb,"2,000 ppb"
H & H Water System Inc.,Chromium (total),1.91 ppb,,100 ppb
H & H Water System Inc.,Cyanide,6.60 ppb,,200 ppb
H & H Water System Inc.,Fluoride,0.197 ppm,,4 ppm
H & H Water System Inc.,Monobromoacetic acid,0.146 ppb,25 ppb,
H & H Water System Inc.,Monochloroacetic acid,1.31 ppb,53 ppb,
H & H Water System Inc.,Xylenes (total),0.454 ppb,"1,800 ppb","10,000 ppb"
H & H Water System Inc.,None,,,
High Hill Water Association,Bromodichloromethane,0.504 ppb,0.06 ppb,
High Hill Water Association,Chloroform,15.1 ppb,0.4 ppb,
High Hill Water Association,Dichloroacetic acid,10.4 ppb,0.2 ppb,
High Hill Water Association,Haloacetic acids (HAA5)†,15.8 ppb,0.1 ppb,60 ppb
High Hill Water Association,Total trihalomethanes (TTHMs)†,15.6 ppb,0.15 ppb,80 ppb
High Hill Water Association,Trichloroacetic acid,4.20 ppb,0.1 ppb,
High Hill Water Association,Barium,12.5 ppb,700 ppb,"2,000 ppb"
High Hill Water Association,Chromium (total),4.98 ppb,,100 ppb
High Hill Water Association,Fluoride,0.207 ppm,,4 ppm
High Hill Water Association,Monochloroacetic acid,0.600 ppb,53 ppb,
High Hill Water Association,Xylenes (total),2.46 ppb,"1,800 ppb","10,000 ppb"
High Hill Water Association,None,,,
Homestead Water Association,Arsenic,2.48 ppb,0.004 ppb,10 ppb
Homestead Water Association,Bromodichloromethane,1.50 ppb,0.06 ppb,
Homestead Water Association,Chloroform,3.24 ppb,0.4 ppb,
Homestead Water Association,Dibromochloromethane,0.810 ppb,0.1 ppb,
Homestead Water Association,Dichloroacetic acid,2.00 ppb,0.2 ppb,
Homestead Water Association,Haloacetic acids (HAA5)†,3.00 ppb,0.1 ppb,60 ppb
Homestead Water Association,Total trihalomethanes (TTHMs)†,5.55 ppb,0.15 ppb,80 ppb
Homestead Water Association,Trichloroacetic acid,1.000 ppb,0.1 ppb,
Homestead Water Association,Barium,18.4 ppb,700 ppb,"2,000 ppb"
Homestead Water Association,Chromium (total),0.0833 ppb,,100 ppb
Homestead Water Association,Ethylbenzene,0.0734 ppb,300 ppb,700 ppb
Homestead Water Association,Fluoride,0.138 ppm,,4 ppm
Homestead Water Association,Uranium,0.08 pCi/L,0.43 pCi/L,20 pCi/L
Homestead Water Association,Xylenes (total),1.20 ppb,"1,800 ppb","10,000 ppb"
Homestead Water Association,None,,,
Homewood Water Association,Bromodichloromethane,0.482 ppb,0.06 ppb,
Homewood Water Association,Chloroform,14.9 ppb,0.4 ppb,
Homewood Water Association,Dichloroacetic acid,10.2 ppb,0.2 ppb,
Homewood Water Association,Haloacetic acids (HAA5)†,15.8 ppb,0.1 ppb,60 ppb
Homewood Water Association,Total trihalomethanes (TTHMs)†,15.4 ppb,0.15 ppb,80 ppb
Homewood Water Association,Trichloroacetic acid,4.40 ppb,0.1 ppb,
Homewood Water Association,Barium,3.06 ppb,700 ppb,"2,000 ppb"
Homewood Water Association,Chromium (total),0.988 ppb,,100 ppb
Homewood Water Association,Fluoride,0.332 ppm,,4 ppm
Homewood Water Association,Monochloroacetic acid,0.800 ppb,53 ppb,
Homewood Water Association,None,,,
L & F Water Association,Bromodichloromethane,2.95 ppb,0.06 ppb,
L & F Water Association,Chloroform,54.7 ppb,0.4 ppb,
L & F Water Association,Dichloroacetic acid,19.5 ppb,0.2 ppb,
L & F Water Association,Haloacetic acids (HAA5)†,50.6 ppb,0.1 ppb,60 ppb
L & F Water Association,Total trihalomethanes (TTHMs)†,57.7 ppb,0.15 ppb,80 ppb
L & F Water Association,Trichloroacetic acid,29.1 ppb,0.1 ppb,
L & F Water Association,Barium,5.15 ppb,700 ppb,"2,000 ppb"
L & F Water Association,Fluoride,0.420 ppm,,4 ppm
L & F Water Association,Monobromoacetic acid,0.125 ppb,25 ppb,
L & F Water Association,Monochloroacetic acid,1.60 ppb,53 ppb,
L & F Water Association,"Radium, combined (-226 &amp; -228)",0.09 pCi/L,0.05 pCi/L,5 pCi/L
L & F Water Association,None,,,
Cedar Lake Water Works,Bromodichloromethane,2.29 ppb,0.06 ppb,
Cedar Lake Water Works,Chloroform,2.51 ppb,0.4 ppb,
Cedar Lake Water Works,Dibromochloromethane,1.68 ppb,0.1 ppb,
Cedar Lake Water Works,Haloacetic acids (HAA5)†,1.10 ppb,0.1 ppb,60 ppb
Cedar Lake Water Works,"Radium, combined (-226 &amp; -228)",0.30 pCi/L,0.05 pCi/L,5 pCi/L
Cedar Lake Water Works,Total trihalomethanes (TTHMs)†,3.75 ppb,0.15 ppb,80 ppb
Cedar Lake Water Works,Barium,73.6 ppb,700 ppb,"2,000 ppb"
Cedar Lake Water Works,Bromoform,0.538 ppb,0.5 ppb,
Cedar Lake Water Works,Chromium (total),1.30 ppb,,100 ppb
Cedar Lake Water Works,Fluoride,0.350 ppm,,4 ppm
Cedar Lake Water Works,Xylenes (total),0.288 ppb,"1,800 ppb","10,000 ppb"
Cedar Lake Water Works,None,,,
North Decatur W/a #1,Bromodichloromethane,1.17 ppb,0.06 ppb,
North Decatur W/a #1,Chloroform,3.46 ppb,0.4 ppb,
North Decatur W/a #1,Dichloroacetic acid,1.000 ppb,0.2 ppb,
North Decatur W/a #1,Haloacetic acids (HAA5)†,3.00 ppb,0.1 ppb,60 ppb
North Decatur W/a #1,Total trihalomethanes (TTHMs)†,4.63 ppb,0.15 ppb,80 ppb
North Decatur W/a #1,Trichloroacetic acid,2.00 ppb,0.1 ppb,
North Decatur W/a #1,Barium,10.7 ppb,700 ppb,"2,000 ppb"
North Decatur W/a #1,Chromium (total),0.133 ppb,,100 ppb
North Decatur W/a #1,Cyanide,18.2 ppb,,200 ppb
North Decatur W/a #1,Xylenes (total),0.0910 ppb,"1,800 ppb","10,000 ppb"
North Decatur W/a #1,None,,,
Sebastopol Water Association,Bromodichloromethane,1.55 ppb,0.06 ppb,
Sebastopol Water Association,Chloroform,2.39 ppb,0.4 ppb,
Sebastopol Water Association,Total trihalomethanes (TTHMs)†,3.94 ppb,0.15 ppb,80 ppb
Sebastopol Water Association,Barium,4.65 ppb,700 ppb,"2,000 ppb"
Sebastopol Water Association,Chromium (total),1.24 ppb,,100 ppb
Sebastopol Water Association,Fluoride,0.0225 ppm,,4 ppm
Sebastopol Water Association,Manganese,54.0 ppb,100 ppb,
Sebastopol Water Association,None,,,
South Newton Rural W/a #1,Bromodichloromethane,4.16 ppb,0.06 ppb,
South Newton Rural W/a #1,Chloroform,5.90 ppb,0.4 ppb,
South Newton Rural W/a #1,Dibromoacetic acid,1.000 ppb,0.04 ppb,
South Newton Rural W/a #1,Dibromochloromethane,2.61 ppb,0.1 ppb,
South Newton Rural W/a #1,Dichloroacetic acid,3.00 ppb,0.2 ppb,
South Newton Rural W/a #1,Haloacetic acids (HAA5)†,6.00 ppb,0.1 ppb,60 ppb
South Newton Rural W/a #1,Total trihalomethanes (TTHMs)†,12.7 ppb,0.15 ppb,80 ppb
South Newton Rural W/a #1,Trichloroacetic acid,2.00 ppb,0.1 ppb,
South Newton Rural W/a #1,Barium,39.9 ppb,700 ppb,"2,000 ppb"
South Newton Rural W/a #1,Chromium (total),17.4 ppb,,100 ppb
South Newton Rural W/a #1,Xylenes (total),0.573 ppb,"1,800 ppb","10,000 ppb"
South Newton Rural W/a #1,None,,,
South Newton Rural W/a #1,Bromodichloromethane,4.16 ppb,0.06 ppb,
South Newton Rural W/a #1,Chloroform,5.90 ppb,0.4 ppb,
South Newton Rural W/a #1,Dibromoacetic acid,1.000 ppb,0.04 ppb,
South Newton Rural W/a #1,Dibromochloromethane,2.61 ppb,0.1 ppb,
South Newton Rural W/a #1,Dichloroacetic acid,3.00 ppb,0.2 ppb,
South Newton Rural W/a #1,Haloacetic acids (HAA5)†,6.00 ppb,0.1 ppb,60 ppb
South Newton Rural W/a #1,Total trihalomethanes (TTHMs)†,12.7 ppb,0.15 ppb,80 ppb
South Newton Rural W/a #1,Trichloroacetic acid,2.00 ppb,0.1 ppb,
South Newton Rural W/a #1,Barium,39.9 ppb,700 ppb,"2,000 ppb"
South Newton Rural W/a #1,Chromium (total),17.4 ppb,,100 ppb
South Newton Rural W/a #1,Xylenes (total),0.573 ppb,"1,800 ppb","10,000 ppb"
South Newton Rural W/a #1,None,,,
South Newton Rural W/a #1,Bromodichloromethane,4.16 ppb,0.06 ppb,
South Newton Rural W/a #1,Chloroform,5.90 ppb,0.4 ppb,
South Newton Rural W/a #1,Dibromoacetic acid,1.000 ppb,0.04 ppb,
South Newton Rural W/a #1,Dibromochloromethane,2.61 ppb,0.1 ppb,
South Newton Rural W/a #1,Dichloroacetic acid,3.00 ppb,0.2 ppb,
South Newton Rural W/a #1,Haloacetic acids (HAA5)†,6.00 ppb,0.1 ppb,60 ppb
South Newton Rural W/a #1,Total trihalomethanes (TTHMs)†,12.7 ppb,0.15 ppb,80 ppb
South Newton Rural W/a #1,Trichloroacetic acid,2.00 ppb,0.1 ppb,
South Newton Rural W/a #1,Barium,39.9 ppb,700 ppb,"2,000 ppb"
South Newton Rural W/a #1,Chromium (total),17.4 ppb,,100 ppb
South Newton Rural W/a #1,Xylenes (total),0.573 ppb,"1,800 ppb","10,000 ppb"
South Newton Rural W/a #1,None,,,
Steele-ringgold W/a #1,Bromodichloromethane,2.33 ppb,0.06 ppb,
Steele-ringgold W/a #1,Chloroform,9.31 ppb,0.4 ppb,
Steele-ringgold W/a #1,Dichloroacetic acid,4.00 ppb,0.2 ppb,
Steele-ringgold W/a #1,Haloacetic acids (HAA5)†,12.0 ppb,0.1 ppb,60 ppb
Steele-ringgold W/a #1,Total trihalomethanes (TTHMs)†,11.6 ppb,0.15 ppb,80 ppb
Steele-ringgold W/a #1,Trichloroacetic acid,5.00 ppb,0.1 ppb,
Steele-ringgold W/a #1,Barium,2.48 ppb,700 ppb,"2,000 ppb"
Steele-ringgold W/a #1,Chromium (total),0.525 ppb,,100 ppb
Steele-ringgold W/a #1,Fluoride,0.0540 ppm,,4 ppm
Steele-ringgold W/a #1,Monochloroacetic acid,3.00 ppb,53 ppb,
Steele-ringgold W/a #1,None,,,
Town of Chunky,Barium,16.0 ppb,700 ppb,"2,000 ppb"
Town of Chunky,Chromium (total),2.90 ppb,,100 ppb
Town of Chunky,None,,,
Town of Decatur,Barium,64.7 ppb,700 ppb,"2,000 ppb"
Town of Decatur,Chromium (total),0.800 ppb,,100 ppb
Town of Decatur,None,,,
Town of Hickory,Chloroform,1.81 ppb,0.4 ppb,
Town of Hickory,Total trihalomethanes (TTHMs)†,1.81 ppb,0.15 ppb,80 ppb
Town of Hickory,Barium,9.20 ppb,700 ppb,"2,000 ppb"
Town of Hickory,Chromium (total),0.675 ppb,,100 ppb
Town of Hickory,Fluoride,0.0258 ppm,,4 ppm
Town of Hickory,None,,,
1485 Limited Crystal Springs Water Company,Barium,119.5 ppb,700 ppb,"2,000 ppb"
1485 Limited Crystal Springs Water Company,Nitrate,0.0333 ppm,0.14 ppm,10 ppm
1485 Limited Crystal Springs Water Company,Nitrate and nitrite,0.0500 ppm,0.14 ppm,10 ppm
1485 Limited Crystal Springs Water Company,None,,,
Town of Hazlehurst,Arsenic,0.383 ppb,0.004 ppb,10 ppb
Town of Hazlehurst,Haloacetic acids (HAA5)†,1.000 ppb,0.1 ppb,60 ppb
Town of Hazlehurst,Total trihalomethanes (TTHMs)†,0.505 ppb,0.15 ppb,80 ppb
Town of Hazlehurst,Barium,9.75 ppb,700 ppb,"2,000 ppb"
Town of Hazlehurst,Chloroform,0.505 ppb,0.4 ppb,
Town of Hazlehurst,Chromium (total),1.87 ppb,,100 ppb
Town of Hazlehurst,Fluoride,1.14 ppm,,4 ppm
Town of Hazlehurst,Monochloroacetic acid,1.000 ppb,53 ppb,
Town of Hazlehurst,None,,,
Boggan Ridge W/a,Haloacetic acids (HAA5)†,3.00 ppb,0.1 ppb,60 ppb
Boggan Ridge W/a,Barium,18.0 ppb,700 ppb,"2,000 ppb"
Boggan Ridge W/a,Chromium (total),1.58 ppb,,100 ppb
Boggan Ridge W/a,Monochloroacetic acid,3.00 ppb,53 ppb,
Boggan Ridge W/a,None,,,
Boswell Regional Center,Dichloroacetic acid,2.00 ppb,0.2 ppb,
Boswell Regional Center,Haloacetic acids (HAA5)†,4.00 ppb,0.1 ppb,60 ppb
Boswell Regional Center,Nitrate,0.536 ppm,0.14 ppm,10 ppm
Boswell Regional Center,Nitrate and nitrite,0.536 ppm,0.14 ppm,10 ppm
Boswell Regional Center,Trichloroacetic acid,2.00 ppb,0.1 ppb,
Boswell Regional Center,Barium,12.0 ppb,700 ppb,"2,000 ppb"
Boswell Regional Center,Chromium (total),0.650 ppb,,100 ppb
Boswell Regional Center,None,,,
City of Magee,Bromodichloromethane,1.08 ppb,0.06 ppb,
City of Magee,Chloroform,1.32 ppb,0.4 ppb,
City of Magee,Nitrate,1.43 ppm,0.14 ppm,10 ppm
City of Magee,Nitrate and nitrite,1.43 ppm,0.14 ppm,10 ppm
City of Magee,Total trihalomethanes (TTHMs)†,2.40 ppb,0.15 ppb,80 ppb
City of Magee,Alachlor ESA,0.0733 ppb,,
City of Magee,Barium,23.3 ppb,700 ppb,"2,000 ppb"
City of Magee,Chromium (total),13.0 ppb,,100 ppb
City of Magee,Fluoride,0.527 ppm,,4 ppm
City of Magee,Manganese,7.70 ppb,100 ppb,
City of Magee,None,,,
City of Mendenhall,Bromodichloromethane,4.44 ppb,0.06 ppb,
City of Mendenhall,Chloroform,6.34 ppb,0.4 ppb,
City of Mendenhall,Dibromochloromethane,2.42 ppb,0.1 ppb,
City of Mendenhall,Dichloroacetic acid,5.00 ppb,0.2 ppb,
City of Mendenhall,Haloacetic acids (HAA5)†,8.00 ppb,0.1 ppb,60 ppb
City of Mendenhall,Total trihalomethanes (TTHMs)†,13.2 ppb,0.15 ppb,80 ppb
City of Mendenhall,Trichloroacetic acid,2.00 ppb,0.1 ppb,
City of Mendenhall,Barium,15.8 ppb,700 ppb,"2,000 ppb"
City of Mendenhall,Chromium (total),15.5 ppb,,100 ppb
City of Mendenhall,Fluoride,0.889 ppm,,4 ppm
