Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Dale County Water Authority,Dibromochloromethane,0.940 ppb,0.1 ppb,
Dale County Water Authority,Barium,4.75 ppb,700 ppb,"2,000 ppb"
Dale County Water Authority,Bromoform,0.755 ppb,0.5 ppb,
Dale County Water Authority,Chloroform,0.530 ppb,0.4 ppb,
Dale County Water Authority,Fluoride,0.103 ppm,,4 ppm
Dale County Water Authority,Nitrate,0.0525 ppm,0.14 ppm,10 ppm
Dale County Water Authority,Nitrate and nitrite,0.0400 ppm,0.14 ppm,10 ppm
Dale County Water Authority,Xylenes (total),0.0983 ppb,"1,800 ppb","10,000 ppb"
Dale County Water Authority,None,,,
Daleville Water & Sewer Board,Arsenic,0.138 ppb,0.004 ppb,10 ppb
Daleville Water & Sewer Board,Haloacetic acids (HAA5)†,2.67 ppb,0.1 ppb,60 ppb
Daleville Water & Sewer Board,"Radium, combined (-226 &amp; -228)",0.33 pCi/L,0.05 pCi/L,5 pCi/L
Daleville Water & Sewer Board,Total trihalomethanes (TTHMs)†,7.33 ppb,0.15 ppb,80 ppb
Daleville Water & Sewer Board,Barium,3.13 ppb,700 ppb,"2,000 ppb"
Daleville Water & Sewer Board,Bromodichloromethane,0.0663 ppb,0.06 ppb,
Daleville Water & Sewer Board,Bromoform,0.150 ppb,0.5 ppb,
Daleville Water & Sewer Board,Dibromochloromethane,0.160 ppb,0.1 ppb,
Daleville Water & Sewer Board,Fluoride,3.57 ppm,,4 ppm
Daleville Water & Sewer Board,Manganese,0.938 ppb,100 ppb,
Daleville Water & Sewer Board,Nitrate,0.0106 ppm,0.14 ppm,10 ppm
Daleville Water & Sewer Board,None,,,
Fort Rucker - American Water,"1,2,3-Trichloropropane",0.00658 ppb,0.0007 ppb,
Fort Rucker - American Water,Bromodichloromethane,0.381 ppb,0.06 ppb,
Fort Rucker - American Water,Dibromochloromethane,0.408 ppb,0.1 ppb,
Fort Rucker - American Water,Haloacetic acids (HAA5)†,0.629 ppb,0.1 ppb,60 ppb
Fort Rucker - American Water,Haloacetic acids (HAA9)†,0.995 ppb,0.06 ppb,
Fort Rucker - American Water,"Radium, combined (-226 &amp; -228)",0.23 pCi/L,0.05 pCi/L,5 pCi/L
Fort Rucker - American Water,Total trihalomethanes (TTHMs)†,4.58 ppb,0.15 ppb,80 ppb
Fort Rucker - American Water,"1,1,1,2-Tetrachloroethane",0.00807 ppb,1 ppb,
Fort Rucker - American Water,"1,1-Dichloroethane",0.00658 ppb,3 ppb,
Fort Rucker - American Water,"1,1-Dichloroethylene",0.00807 ppb,,7 ppb
Fort Rucker - American Water,"1,1-Dichloropropene",0.00807 ppb,,
Fort Rucker - American Water,"1,2,4-Trimethylbenzene",0.00807 ppb,,
Fort Rucker - American Water,"1,3-Dichloropropane",0.00807 ppb,,
Fort Rucker - American Water,"2,2-Dichloropropane",0.00807 ppb,,
Fort Rucker - American Water,Barium,6.50 ppb,700 ppb,"2,000 ppb"
Fort Rucker - American Water,Bromochloromethane,0.00658 ppb,,
Fort Rucker - American Water,Bromoform,0.183 ppb,0.5 ppb,
Fort Rucker - American Water,Carbon tetrachloride,0.00807 ppb,0.1 ppb,5 ppb
Fort Rucker - American Water,Chloroform,0.360 ppb,0.4 ppb,
Fort Rucker - American Water,Chromium (hexavalent),0.00464 ppb,0.02 ppb,
Fort Rucker - American Water,Chromium (total),0.0333 ppb,,100 ppb
Fort Rucker - American Water,Fluoride,0.534 ppm,,4 ppm
Fort Rucker - American Water,Manganese,1.30 ppb,100 ppb,
Fort Rucker - American Water,Nitrate,0.00643 ppm,0.14 ppm,10 ppm
Fort Rucker - American Water,Nitrate and nitrite,0.0257 ppm,0.14 ppm,10 ppm
Fort Rucker - American Water,Strontium,0.887 ppb,"1,500 ppb",
Fort Rucker - American Water,"trans-1,2-Dichloroethylene",0.00807 ppb,60 ppb,100 ppb
Fort Rucker - American Water,Trichloroethylene,0.00807 ppb,0.4 ppb,5 ppb
Fort Rucker - American Water,Xylenes (total),0.0379 ppb,"1,800 ppb","10,000 ppb"
Fort Rucker - American Water,None,,,
Level Plains Water System,Bromodichloromethane,0.295 ppb,0.06 ppb,
Level Plains Water System,Haloacetic acids (HAA5)†,1.17 ppb,0.1 ppb,60 ppb
Level Plains Water System,"Radium, combined (-226 &amp; -228)",0.45 pCi/L,0.05 pCi/L,5 pCi/L
Level Plains Water System,Total trihalomethanes (TTHMs)†,3.57 ppb,0.15 ppb,80 ppb
Level Plains Water System,Chloroform,0.365 ppb,0.4 ppb,
Level Plains Water System,Dibromochloromethane,0.0675 ppb,0.1 ppb,
Level Plains Water System,Manganese,5.25 ppb,100 ppb,
Level Plains Water System,Nitrate,0.0556 ppm,0.14 ppm,10 ppm
Level Plains Water System,Nitrate and nitrite,0.0400 ppm,0.14 ppm,10 ppm
Level Plains Water System,None,,,
Midland City Water Department,"Radium, combined (-226 &amp; -228)",0.35 pCi/L,0.05 pCi/L,5 pCi/L
Midland City Water Department,Total trihalomethanes (TTHMs)†,3.00 ppb,0.15 ppb,80 ppb
Midland City Water Department,Benzene,0.106 ppb,0.15 ppb,5 ppb
Midland City Water Department,Bromoform,0.132 ppb,0.5 ppb,
Midland City Water Department,Chloroform,0.376 ppb,0.4 ppb,
Midland City Water Department,Chloromethane,0.132 ppb,2.69 ppb,
Midland City Water Department,Dibromochloromethane,0.180 ppb,0.1 ppb,
Midland City Water Department,Fluoride,0.135 ppm,,4 ppm
Midland City Water Department,Nitrate,0.0775 ppm,0.14 ppm,10 ppm
Midland City Water Department,None,,,
Napier Field Water System,Arsenic*,0.0705 ppb,0.004 ppb,10 ppb
Napier Field Water System,Bromodichloromethane*,1.70 ppb,0.06 ppb,
Napier Field Water System,Chloroform*,2.11 ppb,0.4 ppb,
Napier Field Water System,Chromium (hexavalent)*,0.0873 ppb,0.02 ppb,
Napier Field Water System,Dibromochloromethane*,1.18 ppb,0.1 ppb,
Napier Field Water System,Haloacetic acids (HAA5)†,0.286 ppb,0.1 ppb,60 ppb
Napier Field Water System,Haloacetic acids (HAA9)*†,1.23 ppb,0.06 ppb,
Napier Field Water System,Total trihalomethanes (TTHMs)†,8.36 ppb,0.15 ppb,80 ppb
Napier Field Water System,Aluminum*,2.96 ppb,600 ppb,
Napier Field Water System,Barium*,25.5 ppb,700 ppb,"2,000 ppb"
Napier Field Water System,Benzene*,0.0692 ppb,0.15 ppb,5 ppb
Napier Field Water System,Bromochloromethane*,0.00379 ppb,,
Napier Field Water System,Bromoform*,0.376 ppb,0.5 ppb,
Napier Field Water System,Carbon tetrachloride*,0.00206 ppb,0.1 ppb,5 ppb
Napier Field Water System,Chlorate*,2.07 ppb,210 ppb,
Napier Field Water System,Chromium (total)*,0.0742 ppb,,100 ppb
Napier Field Water System,Cyanide*,0.695 ppb,,200 ppb
Napier Field Water System,Di(2-ethylhexyl) phthalate*,0.0142 ppb,3 ppb,6 ppb
Napier Field Water System,Dichloromethane (methylene chloride)*,0.00833 ppb,4 ppb,5 ppb
Napier Field Water System,Dieldrin*,0.000300 ppb,,
Napier Field Water System,Ethylbenzene*,0.0300 ppb,300 ppb,700 ppb
Napier Field Water System,Fluoride*,0.488 ppm,,4 ppm
Napier Field Water System,Manganese*,9.05 ppb,100 ppb,
Napier Field Water System,Molybdenum*,0.0167 ppb,40 ppb,
Napier Field Water System,MTBE*,0.00139 ppb,13 ppb,
Napier Field Water System,Nitrate*,0.0377 ppm,0.14 ppm,10 ppm
Napier Field Water System,Nitrate and nitrite*,0.0643 ppm,0.14 ppm,10 ppm
Napier Field Water System,"Radium, combined (-226 &amp; -228)*",0.03 pCi/L,0.05 pCi/L,5 pCi/L
Napier Field Water System,Simazine*,0.00378 ppb,0.1 ppb,4 ppb
Napier Field Water System,Strontium*,0.567 ppb,"1,500 ppb",
Napier Field Water System,Tetrachloroethylene (perchloroethylene)*,0.00196 ppb,0.06 ppb,5 ppb
Napier Field Water System,Toluene*,0.00103 ppb,150 ppb,"1,000 ppb"
Napier Field Water System,Trichloroethylene*,0.00330 ppb,0.4 ppb,5 ppb
Napier Field Water System,Vanadium*,0.0379 ppb,21 ppb,
Napier Field Water System,Xylenes (total)*,0.142 ppb,"1,800 ppb","10,000 ppb"
Homer Village-newton Water Works,Bromodichloromethane,1.92 ppb,0.06 ppb,
Homer Village-newton Water Works,Chloroform,1.99 ppb,0.4 ppb,
Homer Village-newton Water Works,Dibromoacetic acid,0.617 ppb,0.04 ppb,
Homer Village-newton Water Works,Dibromochloromethane,2.20 ppb,0.1 ppb,
Homer Village-newton Water Works,Haloacetic acids (HAA5)†,1.20 ppb,0.1 ppb,60 ppb
Homer Village-newton Water Works,Nitrate,2.64 ppm,0.14 ppm,10 ppm
Homer Village-newton Water Works,Nitrate and nitrite,2.85 ppm,0.14 ppm,10 ppm
Homer Village-newton Water Works,"Radium, combined (-226 &amp; -228)",0.60 pCi/L,0.05 pCi/L,5 pCi/L
Homer Village-newton Water Works,Total trihalomethanes (TTHMs)†,7.05 ppb,0.15 ppb,80 ppb
Homer Village-newton Water Works,Trichloroacetic acid,0.279 ppb,0.1 ppb,
Homer Village-newton Water Works,Barium,16.4 ppb,700 ppb,"2,000 ppb"
Homer Village-newton Water Works,Bromoform,0.933 ppb,0.5 ppb,
Homer Village-newton Water Works,Chromium (total),0.850 ppb,,100 ppb
Homer Village-newton Water Works,Di(2-ethylhexyl) phthalate,0.0814 ppb,3 ppb,6 ppb
Homer Village-newton Water Works,Dichloroacetic acid,0.301 ppb,0.2 ppb,
Homer Village-newton Water Works,Nitrite,0.205 ppm,,1 ppm
Homer Village-newton Water Works,None,,,
Ozark Utilities Board,Arsenic,0.459 ppb,0.004 ppb,10 ppb
Ozark Utilities Board,Bromodichloromethane,1.24 ppb,0.06 ppb,
Ozark Utilities Board,Chloroform,0.864 ppb,0.4 ppb,
Ozark Utilities Board,Dibromochloromethane,1.29 ppb,0.1 ppb,
Ozark Utilities Board,Haloacetic acids (HAA5)†,1.98 ppb,0.1 ppb,60 ppb
Ozark Utilities Board,Haloacetic acids (HAA9)†,5.39 ppb,0.06 ppb,
Ozark Utilities Board,"Radium, combined (-226 &amp; -228)",0.43 pCi/L,0.05 pCi/L,5 pCi/L
Ozark Utilities Board,Total trihalomethanes (TTHMs)†,8.77 ppb,0.15 ppb,80 ppb
Ozark Utilities Board,Aluminum,6.63 ppb,600 ppb,
Ozark Utilities Board,Barium,201.4 ppb,700 ppb,"2,000 ppb"
Ozark Utilities Board,Bromochloromethane,0.0151 ppb,,
Ozark Utilities Board,Bromoform,0.395 ppb,0.5 ppb,
Ozark Utilities Board,Chlorate,5.28 ppb,210 ppb,
Ozark Utilities Board,Chloromethane,0.00454 ppb,2.69 ppb,
Ozark Utilities Board,Chromium (hexavalent),0.00456 ppb,0.02 ppb,
Ozark Utilities Board,Chromium (total),0.177 ppb,,100 ppb
Ozark Utilities Board,Di(2-ethylhexyl) adipate,0.00528 ppb,200 ppb,400 ppb
Ozark Utilities Board,Di(2-ethylhexyl) phthalate,0.0168 ppb,3 ppb,6 ppb
Ozark Utilities Board,Dichloromethane (methylene chloride),0.0652 ppb,4 ppb,5 ppb
Ozark Utilities Board,Ethylbenzene,0.0117 ppb,300 ppb,700 ppb
Ozark Utilities Board,Fluoride,1.05 ppm,,4 ppm
Ozark Utilities Board,Manganese,2.71 ppb,100 ppb,
Ozark Utilities Board,Mercury (inorganic),0.0491 ppb,1.2 ppb,2 ppb
Ozark Utilities Board,Nitrate,0.0199 ppm,0.14 ppm,10 ppm
Ozark Utilities Board,Nitrate and nitrite,0.0212 ppm,0.14 ppm,10 ppm
Ozark Utilities Board,Silver,0.0456 ppb,,
Ozark Utilities Board,Strontium,0.251 ppb,"1,500 ppb",
Ozark Utilities Board,Xylenes (total),0.0342 ppb,"1,800 ppb","10,000 ppb"
Ozark Utilities Board,None,,,
Pinckard Water Department,Bromodichloromethane,0.638 ppb,0.06 ppb,
Pinckard Water Department,Bromoform,2.05 ppb,0.5 ppb,
Pinckard Water Department,Dibromochloromethane,1.33 ppb,0.1 ppb,
Pinckard Water Department,Haloacetic acids (HAA5)†,0.906 ppb,0.1 ppb,60 ppb
Pinckard Water Department,"Radium, combined (-226 &amp; -228)",0.29 pCi/L,0.05 pCi/L,5 pCi/L
Pinckard Water Department,Total trihalomethanes (TTHMs)†,5.46 ppb,0.15 ppb,80 ppb
Pinckard Water Department,Aluminum,7.00 ppb,600 ppb,
Pinckard Water Department,Chloroform,0.450 ppb,0.4 ppb,
Pinckard Water Department,Fluoride,0.760 ppm,,4 ppm
Pinckard Water Department,Nitrate,0.0488 ppm,0.14 ppm,10 ppm
Pinckard Water Department,None,,,
Evergreen Estates,Bromodichloromethane*,0.438 ppb,0.06 ppb,
Evergreen Estates,Chlorite*,547.9 ppb,50 ppb,"1,000 ppb"
Evergreen Estates,Chloroform*,1.21 ppb,0.4 ppb,
Evergreen Estates,Chromium (hexavalent)*,0.0413 ppb,0.02 ppb,
Evergreen Estates,Dibromochloromethane*,0.219 ppb,0.1 ppb,
Evergreen Estates,Haloacetic acids (HAA5)†,19.1 ppb,0.1 ppb,60 ppb
Evergreen Estates,Haloacetic acids (HAA9)*†,27.0 ppb,0.06 ppb,
Evergreen Estates,"Radium, combined (-226 &amp; -228)*",0.76 pCi/L,0.05 pCi/L,5 pCi/L
Evergreen Estates,Total trihalomethanes (TTHMs)†,30.6 ppb,0.15 ppb,80 ppb
Evergreen Estates,"1,1-Dichloroethylene*",0.0300 ppb,,7 ppb
Evergreen Estates,Aluminum*,12.3 ppb,600 ppb,
Evergreen Estates,Barium*,26.5 ppb,700 ppb,"2,000 ppb"
Evergreen Estates,Bromochloromethane*,0.0147 ppb,,
Evergreen Estates,Bromoform*,0.00643 ppb,0.5 ppb,
Evergreen Estates,Chlorate*,129.6 ppb,210 ppb,
Evergreen Estates,Chromium (total)*,0.0665 ppb,,100 ppb
Evergreen Estates,Cyanide*,0.500 ppb,,200 ppb
Evergreen Estates,Fluoride*,0.351 ppm,,4 ppm
Evergreen Estates,Germanium*,0.154 ppb,,
Evergreen Estates,Manganese*,4.04 ppb,100 ppb,
Evergreen Estates,Nitrate*,0.0496 ppm,0.14 ppm,10 ppm
Evergreen Estates,Nitrate and nitrite*,0.0430 ppm,0.14 ppm,10 ppm
Evergreen Estates,Nitrite*,0.00454 ppm,,1 ppm
Evergreen Estates,Strontium*,0.292 ppb,"1,500 ppb",
Evergreen Estates,Thallium*,0.0343 ppb,0.1 ppb,2 ppb
Evergreen Estates,Vanadium*,0.120 ppb,21 ppb,
Ben Franklin Water Supply Corporation,Bromochloroacetic acid,2.40 ppb,0.02 ppb,
Ben Franklin Water Supply Corporation,Haloacetic acids (HAA5)†,1.25 ppb,0.1 ppb,60 ppb
Ben Franklin Water Supply Corporation,"Radium, combined (-226 &amp; -228)",1.50 pCi/L,0.05 pCi/L,5 pCi/L
Ben Franklin Water Supply Corporation,Trichloroacetic acid,1.25 ppb,0.1 ppb,
Ben Franklin Water Supply Corporation,Acetone,2.76 ppb,,
Ben Franklin Water Supply Corporation,Aluminum,6.40 ppb,600 ppb,
Ben Franklin Water Supply Corporation,Barium,39.5 ppb,700 ppb,"2,000 ppb"
Ben Franklin Water Supply Corporation,Bromoform,0.506 ppb,0.5 ppb,
Ben Franklin Water Supply Corporation,Chromium (total),4.35 ppb,,100 ppb
Ben Franklin Water Supply Corporation,Cyanide,27.9 ppb,,200 ppb
Ben Franklin Water Supply Corporation,Fluoride,3.16 ppm,,4 ppm
Ben Franklin Water Supply Corporation,Manganese,1.55 ppb,100 ppb,
Ben Franklin Water Supply Corporation,Methyl ethyl ketone,0.162 ppb,,
Ben Franklin Water Supply Corporation,Nitrate,0.0241 ppm,0.14 ppm,10 ppm
Ben Franklin Water Supply Corporation,Nitrate and nitrite,0.0283 ppm,0.14 ppm,10 ppm
Ben Franklin Water Supply Corporation,None,,,
Macon County Water Authority,Haloacetic acids (HAA5)†,27.2 ppb,0.1 ppb,60 ppb
Macon County Water Authority,"Radium, combined (-226 &amp; -228)",0.87 pCi/L,0.05 pCi/L,5 pCi/L
Macon County Water Authority,Total trihalomethanes (TTHMs)†,37.6 ppb,0.15 ppb,80 ppb
Macon County Water Authority,Aldicarb sulfoxide,0.0162 ppb,,
Macon County Water Authority,Aluminum,15.4 ppb,600 ppb,
Macon County Water Authority,Barium,72.6 ppb,700 ppb,"2,000 ppb"
Macon County Water Authority,Chloroform,0.0242 ppb,0.4 ppb,
Macon County Water Authority,Di(2-ethylhexyl) phthalate,0.0246 ppb,3 ppb,6 ppb
Macon County Water Authority,Fluoride,0.0487 ppm,,4 ppm
Macon County Water Authority,Manganese,27.0 ppb,100 ppb,
Macon County Water Authority,Nitrate,0.00358 ppm,0.14 ppm,10 ppm
Macon County Water Authority,Nitrate and nitrite,0.00391 ppm,0.14 ppm,10 ppm
Macon County Water Authority,None,,,
Montgomery Water District #1,Haloacetic acids (HAA5)†,2.70 ppb,0.1 ppb,60 ppb
Montgomery Water District #1,Manganese,233.0 ppb,100 ppb,
Montgomery Water District #1,Nitrate,0.607 ppm,0.14 ppm,10 ppm
Montgomery Water District #1,Total trihalomethanes (TTHMs)†,12.4 ppb,0.15 ppb,80 ppb
Montgomery Water District #1,Barium,48.0 ppb,700 ppb,"2,000 ppb"
Montgomery Water District #1,Chromium (total),6.00 ppb,,100 ppb
Montgomery Water District #1,Fluoride,0.0168 ppm,,4 ppm
Montgomery Water District #1,Selenium,1.30 ppb,30 ppb,50 ppb
Montgomery Water District #1,None,,,
Notasulga Water System,Haloacetic acids (HAA5)†,25.1 ppb,0.1 ppb,60 ppb
Notasulga Water System,Total trihalomethanes (TTHMs)†,53.4 ppb,0.15 ppb,80 ppb
Pilgrim-providence Water Authority,Haloacetic acids (HAA5)†,3.03 ppb,0.1 ppb,60 ppb
Pilgrim-providence Water Authority,"Radium, combined (-226 &amp; -228)",0.28 pCi/L,0.05 pCi/L,5 pCi/L
Pilgrim-providence Water Authority,Total trihalomethanes (TTHMs)†,25.3 ppb,0.15 ppb,80 ppb
Pilgrim-providence Water Authority,Aluminum,4.67 ppb,600 ppb,
Pilgrim-providence Water Authority,Fluoride,0.530 ppm,,4 ppm
Pilgrim-providence Water Authority,Manganese,8.00 ppb,100 ppb,
Pilgrim-providence Water Authority,Nitrate,0.145 ppm,0.14 ppm,10 ppm
Pilgrim-providence Water Authority,Nitrate and nitrite,0.150 ppm,0.14 ppm,10 ppm
Pilgrim-providence Water Authority,None,,,
Pine Level Water Authority,Bromodichloromethane,0.314 ppb,0.06 ppb,
Pine Level Water Authority,Dibromochloromethane,0.944 ppb,0.1 ppb,
Pine Level Water Authority,Haloacetic acids (HAA5)†,0.850 ppb,0.1 ppb,60 ppb
Pine Level Water Authority,"Radium, combined (-226 &amp; -228)",0.70 pCi/L,0.05 pCi/L,5 pCi/L
Pine Level Water Authority,Total trihalomethanes (TTHMs)†,5.16 ppb,0.15 ppb,80 ppb
Pine Level Water Authority,Bromoform,0.919 ppb,0.5 ppb,
Pine Level Water Authority,Chloroform,0.424 ppb,0.4 ppb,
Pine Level Water Authority,Fluoride,0.185 ppm,,4 ppm
Pine Level Water Authority,Nitrate,0.158 ppm,0.14 ppm,10 ppm
Pine Level Water Authority,Nitrate and nitrite,0.165 ppm,0.14 ppm,10 ppm
Pine Level Water Authority,None,,,
Pintlala Water System Inc.,Dibromochloromethane,0.270 ppb,0.1 ppb,
Pintlala Water System Inc.,Haloacetic acids (HAA5)†,1.69 ppb,0.1 ppb,60 ppb
Pintlala Water System Inc.,"Radium, combined (-226 &amp; -228)",1.57 pCi/L,0.05 pCi/L,5 pCi/L
Pintlala Water System Inc.,Total trihalomethanes (TTHMs)†,15.8 ppb,0.15 ppb,80 ppb
Pintlala Water System Inc.,Aluminum,6.83 ppb,600 ppb,
Pintlala Water System Inc.,Bromodichloromethane,0.110 ppb,0.06 ppb,
Pintlala Water System Inc.,Bromoform,0.640 ppb,0.5 ppb,
Pintlala Water System Inc.,Chloroform,0.142 ppb,0.4 ppb,
Pintlala Water System Inc.,Fluoride,1.12 ppm,,4 ppm
Pintlala Water System Inc.,Nitrate,0.123 ppm,0.14 ppm,10 ppm
Pintlala Water System Inc.,Nitrate and nitrite,0.120 ppm,0.14 ppm,10 ppm
Pintlala Water System Inc.,None,,,
Ramer Water Company Inc.,Bromodichloromethane,1.51 ppb,0.06 ppb,
Ramer Water Company Inc.,Bromoform,1.23 ppb,0.5 ppb,
Ramer Water Company Inc.,Chloroform,2.41 ppb,0.4 ppb,
Ramer Water Company Inc.,Dibromochloromethane,1.86 ppb,0.1 ppb,
Ramer Water Company Inc.,Haloacetic acids (HAA5)†,3.16 ppb,0.1 ppb,60 ppb
Ramer Water Company Inc.,Total trihalomethanes (TTHMs)†,14.1 ppb,0.15 ppb,80 ppb
Ramer Water Company Inc.,Fluoride,0.950 ppm,,4 ppm
Ramer Water Company Inc.,Nitrate,0.0450 ppm,0.14 ppm,10 ppm
Ramer Water Company Inc.,None,,,
Sellers Station Water System,Bromodichloromethane,0.304 ppb,0.06 ppb,
Sellers Station Water System,Dibromochloromethane,0.683 ppb,0.1 ppb,
Sellers Station Water System,Haloacetic acids (HAA5)†,7.64 ppb,0.1 ppb,60 ppb
Sellers Station Water System,Total trihalomethanes (TTHMs)†,45.9 ppb,0.15 ppb,80 ppb
Sellers Station Water System,Bromoform,0.642 ppb,0.5 ppb,
Sellers Station Water System,Fluoride,3.42 ppm,,4 ppm
Sellers Station Water System,Nitrate,0.135 ppm,0.14 ppm,10 ppm
Sellers Station Water System,Nitrate and nitrite,0.150 ppm,0.14 ppm,10 ppm
Sellers Station Water System,None,,,
Snowdoun Water System Inc.,Bromodichloromethane,0.540 ppb,0.06 ppb,
Snowdoun Water System Inc.,Chloroform,0.920 ppb,0.4 ppb,
Snowdoun Water System Inc.,Dibromochloromethane,0.415 ppb,0.1 ppb,
Snowdoun Water System Inc.,Haloacetic acids (HAA5)†,2.44 ppb,0.1 ppb,60 ppb
Snowdoun Water System Inc.,Haloacetic acids (HAA9)†,4.71 ppb,0.06 ppb,
Snowdoun Water System Inc.,"Radium, combined (-226 &amp; -228)",0.25 pCi/L,0.05 pCi/L,5 pCi/L
Snowdoun Water System Inc.,Total trihalomethanes (TTHMs)†,11.3 ppb,0.15 ppb,80 ppb
Snowdoun Water System Inc.,Fluoride,0.695 ppm,,4 ppm
Snowdoun Water System Inc.,Germanium,0.745 ppb,,
Snowdoun Water System Inc.,Manganese,0.179 ppb,100 ppb,
Snowdoun Water System Inc.,Nitrate,0.0388 ppm,0.14 ppm,10 ppm
Snowdoun Water System Inc.,Nitrate and nitrite,0.0800 ppm,0.14 ppm,10 ppm
Snowdoun Water System Inc.,None,,,
Star-mindingall Water Authority,Bromodichloromethane,2.87 ppb,0.06 ppb,
Star-mindingall Water Authority,Chloroform,22.7 ppb,0.4 ppb,
Star-mindingall Water Authority,Dibromochloromethane,0.475 ppb,0.1 ppb,
Star-mindingall Water Authority,Haloacetic acids (HAA5)†,38.9 ppb,0.1 ppb,60 ppb
Star-mindingall Water Authority,"Radium, combined (-226 &amp; -228)",0.83 pCi/L,0.05 pCi/L,5 pCi/L
Star-mindingall Water Authority,Total trihalomethanes (TTHMs)†,46.3 ppb,0.15 ppb,80 ppb
Star-mindingall Water Authority,Aluminum,27.0 ppb,600 ppb,
Star-mindingall Water Authority,Barium,2.75 ppb,700 ppb,"2,000 ppb"
Star-mindingall Water Authority,Bromoform,0.0423 ppb,0.5 ppb,
Star-mindingall Water Authority,Dichloromethane (methylene chloride),0.368 ppb,4 ppb,5 ppb
Star-mindingall Water Authority,Fluoride,0.200 ppm,,4 ppm
Star-mindingall Water Authority,Manganese,6.20 ppb,100 ppb,
Star-mindingall Water Authority,Mercury (inorganic),0.105 ppb,1.2 ppb,2 ppb
Star-mindingall Water Authority,Nitrate,0.159 ppm,0.14 ppm,10 ppm
Star-mindingall Water Authority,Nitrate and nitrite,0.205 ppm,0.14 ppm,10 ppm
Star-mindingall Water Authority,Xylenes (total),0.0638 ppb,"1,800 ppb","10,000 ppb"
Star-mindingall Water Authority,None,,,
Tuskegee Utilities Board,Arsenic,0.174 ppb,0.004 ppb,10 ppb
Tuskegee Utilities Board,Bromodichloromethane,3.67 ppb,0.06 ppb,
Tuskegee Utilities Board,Chlorite,571.7 ppb,50 ppb,"1,000 ppb"
Tuskegee Utilities Board,Chloroform,27.8 ppb,0.4 ppb,
Tuskegee Utilities Board,Chromium (hexavalent),0.0826 ppb,0.02 ppb,
Tuskegee Utilities Board,Dibromochloromethane,0.610 ppb,0.1 ppb,
Tuskegee Utilities Board,Haloacetic acids (HAA5)†,46.0 ppb,0.1 ppb,60 ppb
Tuskegee Utilities Board,Haloacetic acids (HAA9)†,54.9 ppb,0.06 ppb,
Tuskegee Utilities Board,Total trihalomethanes (TTHMs)†,76.4 ppb,0.15 ppb,80 ppb
Tuskegee Utilities Board,Aluminum,30.1 ppb,600 ppb,
Tuskegee Utilities Board,Antimony,0.398 ppb,1 ppb,6 ppb
Tuskegee Utilities Board,Barium,19.0 ppb,700 ppb,"2,000 ppb"
Tuskegee Utilities Board,Dibromomethane,1.46 ppb,,
Tuskegee Utilities Board,Fluoride,0.716 ppm,,4 ppm
Tuskegee Utilities Board,Manganese,3.00 ppb,100 ppb,
Tuskegee Utilities Board,Nitrate,0.225 ppm,0.14 ppm,10 ppm
Tuskegee Utilities Board,Nitrate and nitrite,0.225 ppm,0.14 ppm,10 ppm
Tuskegee Utilities Board,Selenium,0.0313 ppb,30 ppb,50 ppb
Tuskegee Utilities Board,Simazine,0.0347 ppb,0.1 ppb,4 ppb
Tuskegee Utilities Board,Strontium,0.0258 ppb,"1,500 ppb",
Tuskegee Utilities Board,Thallium,0.0288 ppb,0.1 ppb,2 ppb
