Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
City of Hillsboro,Metolachlor*,0.0292 ppb,,
City of Hillsboro,Monobromoacetic acid,0.310 ppb,25 ppb,
City of Hillsboro,Monochloroacetic acid,1.92 ppb,53 ppb,
City of Hillsboro,Xylenes (total)*,0.267 ppb,"1,800 ppb","10,000 ppb"
City of Hillsboro,None,,,
City of Irving,Arsenic*,0.297 ppb,0.004 ppb,10 ppb
City of Irving,Bromate*,1.23 ppb,0.1 ppb,10 ppb
City of Irving,Bromochloroacetic acid,3.89 ppb,0.02 ppb,
City of Irving,Bromodichloromethane,5.40 ppb,0.06 ppb,
City of Irving,Chloroform,9.70 ppb,0.4 ppb,
City of Irving,Chromium (hexavalent),0.320 ppb,0.02 ppb,
City of Irving,Dibromoacetic acid,0.989 ppb,0.04 ppb,
City of Irving,Dibromochloromethane,3.16 ppb,0.1 ppb,
City of Irving,Dichloroacetic acid,12.0 ppb,0.2 ppb,
City of Irving,Haloacetic acids (HAA5)†,16.9 ppb,0.1 ppb,60 ppb
City of Irving,Haloacetic acids (HAA9)†,26.9 ppb,0.06 ppb,
City of Irving,Nitrate,1.17 ppm,0.14 ppm,10 ppm
City of Irving,Nitrate and nitrite,1.17 ppm,0.14 ppm,10 ppm
City of Irving,Total trihalomethanes (TTHMs)†,18.8 ppb,0.15 ppb,80 ppb
City of Irving,Trichloroacetic acid,2.05 ppb,0.1 ppb,
City of Irving,"1,4-Dioxane",0.0300 ppb,0.35 ppb,
City of Irving,"4-Androstene-3,17-dione",0.700 ppt,,
City of Irving,Acetone*,12.0 ppb,,
City of Irving,Aluminum*,19.9 ppb,600 ppb,
City of Irving,Antimony*,0.0506 ppb,1 ppb,6 ppb
City of Irving,Atrazine*,0.108 ppb,0.1 ppb,3 ppb
City of Irving,Barium*,24.7 ppb,700 ppb,"2,000 ppb"
City of Irving,Bromoform,0.521 ppb,0.5 ppb,
City of Irving,Chlorate,29.6 ppb,210 ppb,
City of Irving,Chloromethane*,0.0497 ppb,2.69 ppb,
City of Irving,Chromium (total),0.504 ppb,,100 ppb
City of Irving,Cyanide*,44.4 ppb,,200 ppb
City of Irving,Di(2-ethylhexyl) phthalate*,0.133 ppb,3 ppb,6 ppb
City of Irving,Fluoride*,0.569 ppm,,4 ppm
City of Irving,Manganese,2.77 ppb,100 ppb,
City of Irving,Molybdenum,2.19 ppb,40 ppb,
City of Irving,Monobromoacetic acid,0.283 ppb,25 ppb,
City of Irving,Monochloroacetic acid,1.66 ppb,53 ppb,
City of Irving,Nitrite,0.0575 ppm,,1 ppm
City of Irving,Selenium*,0.723 ppb,30 ppb,50 ppb
City of Irving,Simazine*,0.0483 ppb,0.1 ppb,4 ppb
City of Irving,Strontium,0.315 ppb,"1,500 ppb",
City of Irving,Vanadium,0.214 ppb,21 ppb,
City of Irving,None,,,
Aquarion Water Company of Ct-litchfield System,Bromodichloromethane,5.45 ppb,0.06 ppb,
Aquarion Water Company of Ct-litchfield System,Chloroform,32.9 ppb,0.4 ppb,
Aquarion Water Company of Ct-litchfield System,Dibromoacetic acid,0.143 ppb,0.04 ppb,
Aquarion Water Company of Ct-litchfield System,Dibromochloromethane,1.33 ppb,0.1 ppb,
Aquarion Water Company of Ct-litchfield System,Dichloroacetic acid,8.31 ppb,0.2 ppb,
Aquarion Water Company of Ct-litchfield System,Haloacetic acids (HAA5)†,20.9 ppb,0.1 ppb,60 ppb
Aquarion Water Company of Ct-litchfield System,Nitrate,0.461 ppm,0.14 ppm,10 ppm
Aquarion Water Company of Ct-litchfield System,Nitrate and nitrite,0.482 ppm,0.14 ppm,10 ppm
Aquarion Water Company of Ct-litchfield System,"Radium, combined (-226 &amp; -228)",0.38 pCi/L,0.05 pCi/L,5 pCi/L
Aquarion Water Company of Ct-litchfield System,Total trihalomethanes (TTHMs)†,47.9 ppb,0.15 ppb,80 ppb
Aquarion Water Company of Ct-litchfield System,Trichloroacetic acid,12.0 ppb,0.1 ppb,
Aquarion Water Company of Ct-litchfield System,Uranium,2.45 pCi/L,0.43 pCi/L,20 pCi/L
Aquarion Water Company of Ct-litchfield System,Barium,63.0 ppb,700 ppb,"2,000 ppb"
Aquarion Water Company of Ct-litchfield System,Bromoform,0.0143 ppb,0.5 ppb,
Aquarion Water Company of Ct-litchfield System,Fluoride,0.0267 ppm,,4 ppm
Aquarion Water Company of Ct-litchfield System,Monochloroacetic acid,0.571 ppb,53 ppb,
Aquarion Water Company of Ct-litchfield System,None,,,
East Montgomery County MUD 7,Dibromochloromethane*,0.660 ppb,0.1 ppb,
East Montgomery County MUD 7,Total trihalomethanes (TTHMs)*†,0.660 ppb,0.15 ppb,80 ppb
East Montgomery County MUD 7,Nitrate*,0.0200 ppm,0.14 ppm,10 ppm
East Montgomery County MUD 7,Nitrate and nitrite*,0.0200 ppm,0.14 ppm,10 ppm
Nokomis,Arsenic,1.15 ppb,0.004 ppb,10 ppb
Nokomis,Benzene,0.347 ppb,0.15 ppb,5 ppb
Nokomis,Bromodichloromethane,12.5 ppb,0.06 ppb,
Nokomis,Bromoform,4.49 ppb,0.5 ppb,
Nokomis,Chloroform,8.60 ppb,0.4 ppb,
Nokomis,Dibromoacetic acid,2.77 ppb,0.04 ppb,
Nokomis,Dibromochloromethane,12.1 ppb,0.1 ppb,
Nokomis,Dichloroacetic acid,0.596 ppb,0.2 ppb,
Nokomis,Haloacetic acids (HAA5)†,4.64 ppb,0.1 ppb,60 ppb
Nokomis,Nitrate,0.902 ppm,0.14 ppm,10 ppm
Nokomis,"Radium, combined (-226 &amp; -228)",0.94 pCi/L,0.05 pCi/L,5 pCi/L
Nokomis,Total trihalomethanes (TTHMs)†,37.7 ppb,0.15 ppb,80 ppb
Nokomis,Trichloroacetic acid,1.14 ppb,0.1 ppb,
Nokomis,Vinyl chloride,0.424 ppb,0.05 ppb,2 ppb
Nokomis,Barium,48.5 ppb,700 ppb,"2,000 ppb"
Nokomis,Chromium (total),3.05 ppb,,100 ppb
Nokomis,"cis-1,2-Dichloroethylene",1.96 ppb,,70 ppb
Nokomis,Fluoride,0.825 ppm,,4 ppm
Nokomis,Manganese,2.10 ppb,100 ppb,
Nokomis,Monobromoacetic acid,0.130 ppb,25 ppb,
Nokomis,MTBE,0.579 ppb,13 ppb,
Nokomis,Toluene,0.0471 ppb,150 ppb,"1,000 ppb"
Nokomis,"trans-1,2-Dichloroethylene",0.868 ppb,60 ppb,100 ppb
Nokomis,None,,,
City of Raymond,Bromodichloromethane,4.32 ppb,0.06 ppb,
City of Raymond,Chloroform,15.0 ppb,0.4 ppb,
City of Raymond,Dibromoacetic acid,0.350 ppb,0.04 ppb,
City of Raymond,Dibromochloromethane,1.36 ppb,0.1 ppb,
City of Raymond,Dichloroacetic acid,7.55 ppb,0.2 ppb,
City of Raymond,Haloacetic acids (HAA5)†,16.5 ppb,0.1 ppb,60 ppb
City of Raymond,Total trihalomethanes (TTHMs)†,20.7 ppb,0.15 ppb,80 ppb
City of Raymond,Trichloroacetic acid,7.50 ppb,0.1 ppb,
City of Raymond,Barium,4.72 ppb,700 ppb,"2,000 ppb"
City of Raymond,Bromoform,0.0670 ppb,0.5 ppb,
City of Raymond,Chromium (total),2.85 ppb,,100 ppb
City of Raymond,Fluoride,0.449 ppm,,4 ppm
City of Raymond,Monochloroacetic acid,1.35 ppb,53 ppb,
City of Raymond,None,,,
Schram City,Arsenic*,0.233 ppb,0.004 ppb,10 ppb
Schram City,Atrazine*,0.540 ppb,0.1 ppb,3 ppb
Schram City,Bromodichloromethane,6.98 ppb,0.06 ppb,
Schram City,Chloroform,30.0 ppb,0.4 ppb,
Schram City,Dibromochloromethane,0.640 ppb,0.1 ppb,
Schram City,Dichloroacetic acid,13.7 ppb,0.2 ppb,
Schram City,Haloacetic acids (HAA5)†,31.2 ppb,0.1 ppb,60 ppb
Schram City,Nitrate*,1.40 ppm,0.14 ppm,10 ppm
Schram City,Nitrate and nitrite*,1.40 ppm,0.14 ppm,10 ppm
Schram City,Simazine*,0.427 ppb,0.1 ppb,4 ppb
Schram City,Total trihalomethanes (TTHMs)†,37.6 ppb,0.15 ppb,80 ppb
Schram City,Trichloroacetic acid,17.5 ppb,0.1 ppb,
Schram City,Barium*,47.7 ppb,700 ppb,"2,000 ppb"
Schram City,Dibromoacetic acid*,0.0594 ppb,0.04 ppb,
Schram City,Fluoride*,0.615 ppm,,4 ppm
Schram City,Manganese*,8.20 ppb,100 ppb,
Schram City,Monobromoacetic acid*,0.323 ppb,25 ppb,
Schram City,Monochloroacetic acid*,0.329 ppb,53 ppb,
Schram City,Selenium*,0.383 ppb,30 ppb,50 ppb
Schram City,None,,,
Taylor Springs,Arsenic*,0.233 ppb,0.004 ppb,10 ppb
Taylor Springs,Atrazine*,0.540 ppb,0.1 ppb,3 ppb
Taylor Springs,Bromodichloromethane,8.53 ppb,0.06 ppb,
Taylor Springs,Chloroform,35.7 ppb,0.4 ppb,
Taylor Springs,Dibromochloromethane,0.858 ppb,0.1 ppb,
Taylor Springs,Dichloroacetic acid,15.0 ppb,0.2 ppb,
Taylor Springs,Haloacetic acids (HAA5)†,35.4 ppb,0.1 ppb,60 ppb
Taylor Springs,Nitrate*,1.40 ppm,0.14 ppm,10 ppm
Taylor Springs,Nitrate and nitrite*,1.40 ppm,0.14 ppm,10 ppm
Taylor Springs,Simazine*,0.427 ppb,0.1 ppb,4 ppb
Taylor Springs,Total trihalomethanes (TTHMs)†,45.0 ppb,0.15 ppb,80 ppb
Taylor Springs,Trichloroacetic acid,20.2 ppb,0.1 ppb,
Taylor Springs,Barium*,47.7 ppb,700 ppb,"2,000 ppb"
Taylor Springs,Dibromoacetic acid*,0.0594 ppb,0.04 ppb,
Taylor Springs,Fluoride*,0.615 ppm,,4 ppm
Taylor Springs,Manganese*,8.20 ppb,100 ppb,
Taylor Springs,Monobromoacetic acid*,0.323 ppb,25 ppb,
Taylor Springs,Monochloroacetic acid,0.0875 ppb,53 ppb,
Taylor Springs,Selenium*,0.383 ppb,30 ppb,50 ppb
Taylor Springs,None,,,
Waggoner,Arsenic,0.898 ppb,0.004 ppb,10 ppb
Waggoner,Bromodichloromethane,9.45 ppb,0.06 ppb,
Waggoner,Chloroform,14.3 ppb,0.4 ppb,
Waggoner,Dibromoacetic acid,0.950 ppb,0.04 ppb,
Waggoner,Dibromochloromethane,5.25 ppb,0.1 ppb,
Waggoner,Dichloroacetic acid,5.30 ppb,0.2 ppb,
Waggoner,Haloacetic acids (HAA5)†,10.7 ppb,0.1 ppb,60 ppb
Waggoner,"Radium, combined (-226 &amp; -228)",2.64 pCi/L,0.05 pCi/L,5 pCi/L
Waggoner,Total trihalomethanes (TTHMs)†,29.0 ppb,0.15 ppb,80 ppb
Waggoner,Trichloroacetic acid,4.40 ppb,0.1 ppb,
Waggoner,Barium,148.3 ppb,700 ppb,"2,000 ppb"
Waggoner,Fluoride,0.249 ppm,,4 ppm
Waggoner,Manganese,110.5 ppb,100 ppb,
Waggoner,Nitrate,0.0852 ppm,0.14 ppm,10 ppm
Waggoner,Nitrate and nitrite,0.0639 ppm,0.14 ppm,10 ppm
Waggoner,Strontium,257.0 ppb,"1,500 ppb",
Waggoner,None,,,
Addington Place Of Dewitt,"Radium, combined (-226 &amp; -228)",4.68 pCi/L,0.05 pCi/L,5 pCi/L
Addington Place Of Dewitt,Fluoride,0.490 ppm,,4 ppm
Addington Place Of Dewitt,None,,,
Bgwc Carrollton Place S/d,Haloacetic acids (HAA5)†,0.325 ppb,0.1 ppb,60 ppb
Bgwc Carrollton Place S/d,Nitrate,2.00 ppm,0.14 ppm,10 ppm
Bgwc Carrollton Place S/d,Nitrate and nitrite,2.20 ppm,0.14 ppm,10 ppm
Bgwc Carrollton Place S/d,Trichloroacetic acid,0.325 ppb,0.1 ppb,
Bgwc Carrollton Place S/d,None,,,
Eldred,Arsenic,0.977 ppb,0.004 ppb,10 ppb
Eldred,Bromodichloromethane,1.000 ppb,0.06 ppb,
Eldred,Bromoform,5.35 ppb,0.5 ppb,
Eldred,Dibromoacetic acid,2.45 ppb,0.04 ppb,
Eldred,Dibromochloromethane,3.70 ppb,0.1 ppb,
Eldred,Haloacetic acids (HAA5)†,2.45 ppb,0.1 ppb,60 ppb
Eldred,Nitrate,3.97 ppm,0.14 ppm,10 ppm
Eldred,Nitrate and nitrite,3.94 ppm,0.14 ppm,10 ppm
Eldred,"Radium, combined (-226 &amp; -228)",0.87 pCi/L,0.05 pCi/L,5 pCi/L
Eldred,Total trihalomethanes (TTHMs)†,10.7 ppb,0.15 ppb,80 ppb
Eldred,Barium,83.9 ppb,700 ppb,"2,000 ppb"
Eldred,Chloroform,0.650 ppb,0.4 ppb,
Eldred,Fluoride,0.459 ppm,,4 ppm
Eldred,Manganese,170.7 ppb,100 ppb,
Eldred,Strontium,131.0 ppb,"1,500 ppb",
Eldred,None,,,
Greene County Regional Water System,Bromodichloromethane,4.53 ppb,0.06 ppb,
Greene County Regional Water System,Chloroform,7.77 ppb,0.4 ppb,
Greene County Regional Water System,Dibromoacetic acid,0.532 ppb,0.04 ppb,
Greene County Regional Water System,Dibromochloromethane,2.55 ppb,0.1 ppb,
Greene County Regional Water System,Dichloroacetic acid,11.5 ppb,0.2 ppb,
Greene County Regional Water System,Haloacetic acids (HAA5)†,16.0 ppb,0.1 ppb,60 ppb
Greene County Regional Water System,Total trihalomethanes (TTHMs)†,15.4 ppb,0.15 ppb,80 ppb
Greene County Regional Water System,Trichloroacetic acid,2.04 ppb,0.1 ppb,
Greene County Regional Water System,Benzo[a]pyrene,0.000556 ppb,0.007 ppb,0.2 ppb
Greene County Regional Water System,Bromoform,0.582 ppb,0.5 ppb,
Greene County Regional Water System,Fluoride,0.428 ppm,,4 ppm
Greene County Regional Water System,Monochloroacetic acid,1.85 ppb,53 ppb,
Greene County Regional Water System,Perfluorododecanoic acid (PFDoA),2.30 ppt,,
Greene County Regional Water System,None,,,
City of Greenfield,Arsenic,0.850 ppb,0.004 ppb,10 ppb
City of Greenfield,Bromodichloromethane,0.234 ppb,0.06 ppb,
City of Greenfield,Bromoform,1.22 ppb,0.5 ppb,
City of Greenfield,Chromium (hexavalent),2.06 ppb,0.02 ppb,
City of Greenfield,Dibromoacetic acid,0.420 ppb,0.04 ppb,
City of Greenfield,Dibromochloromethane,0.779 ppb,0.1 ppb,
City of Greenfield,Haloacetic acids (HAA5)†,0.491 ppb,0.1 ppb,60 ppb
City of Greenfield,Haloacetic acids (HAA9)†,1.41 ppb,0.06 ppb,
City of Greenfield,Nitrate,2.19 ppm,0.14 ppm,10 ppm
City of Greenfield,Nitrate and nitrite,2.56 ppm,0.14 ppm,10 ppm
City of Greenfield,"Radium, combined (-226 &amp; -228)",0.14 pCi/L,0.05 pCi/L,5 pCi/L
City of Greenfield,Total trihalomethanes (TTHMs)†,2.84 ppb,0.15 ppb,80 ppb
City of Greenfield,Uranium,5.67 pCi/L,0.43 pCi/L,20 pCi/L
City of Greenfield,Barium,26.5 ppb,700 ppb,"2,000 ppb"
City of Greenfield,Bromide,66.7 ppb,,
City of Greenfield,Chlorate,98.3 ppb,210 ppb,
City of Greenfield,Chloroform,0.0431 ppb,0.4 ppb,
City of Greenfield,Chromium (total),3.14 ppb,,100 ppb
City of Greenfield,Dichloroacetic acid,0.0979 ppb,0.2 ppb,
City of Greenfield,Fluoride,0.233 ppm,,4 ppm
City of Greenfield,Germanium,0.253 ppb,,
City of Greenfield,Manganese,0.699 ppb,100 ppb,
City of Greenfield,Molybdenum,23.3 ppb,40 ppb,
City of Greenfield,Monobromoacetic acid,0.0104 ppb,25 ppb,
City of Greenfield,Nitrite,0.183 ppm,,1 ppm
City of Greenfield,Selenium,1.65 ppb,30 ppb,50 ppb
City of Greenfield,Strontium,0.662 ppb,"1,500 ppb",
City of Greenfield,Vanadium,13.5 ppb,21 ppb,
City of Greenfield,None,,,
Hiland WC - Hillview,Barium,47.7 ppb,700 ppb,"2,000 ppb"
Hiland WC - Hillview,None,,,
City of Spokane,Arsenic,3.43 ppb,0.004 ppb,10 ppb
City of Spokane,Bromodichloromethane,0.482 ppb,0.06 ppb,
City of Spokane,Chromium (hexavalent),0.260 ppb,0.02 ppb,
City of Spokane,Dibromochloromethane,0.666 ppb,0.1 ppb,
City of Spokane,Haloacetic acids (HAA9)†,0.557 ppb,0.06 ppb,
City of Spokane,Nitrate,1.79 ppm,0.14 ppm,10 ppm
City of Spokane,Nitrate and nitrite,1.29 ppm,0.14 ppm,10 ppm
City of Spokane,"Radium, combined (-226 &amp; -228)",0.20 pCi/L,0.05 pCi/L,5 pCi/L
City of Spokane,Radon,411.70 pCi/L,1.5 pCi/L,
City of Spokane,Total trihalomethanes (TTHMs)†,2.06 ppb,0.15 ppb,80 ppb
City of Spokane,Barium,26.1 ppb,700 ppb,"2,000 ppb"
City of Spokane,Bromoform,0.249 ppb,0.5 ppb,
City of Spokane,Chlorate,1.31 ppb,210 ppb,
City of Spokane,Chlorodifluoromethane,0.0142 ppb,,
City of Spokane,Chloroform,0.250 ppb,0.4 ppb,
City of Spokane,Chromium (total),0.203 ppb,,100 ppb
City of Spokane,Molybdenum,0.732 ppb,40 ppb,
City of Spokane,Selenium,0.0857 ppb,30 ppb,50 ppb
City of Spokane,Strontium,0.102 ppb,"1,500 ppb",
City of Spokane,Vanadium,0.184 ppb,21 ppb,
City of Spokane,None,,,
Patterson (Incorporated As Wilmington),Bromodichloromethane,5.56 ppb,0.06 ppb,
Patterson (Incorporated As Wilmington),Chloroform,2.58 ppb,0.4 ppb,
Patterson (Incorporated As Wilmington),Dibromoacetic acid,2.00 ppb,0.04 ppb,
Patterson (Incorporated As Wilmington),Dibromochloromethane,6.72 ppb,0.1 ppb,
Patterson (Incorporated As Wilmington),Dichloroacetic acid,1.83 ppb,0.2 ppb,
Patterson (Incorporated As Wilmington),Haloacetic acids (HAA5)†,3.82 ppb,0.1 ppb,60 ppb
Patterson (Incorporated As Wilmington),Nitrate*,2.84 ppm,0.14 ppm,10 ppm
Patterson (Incorporated As Wilmington),Nitrate and nitrite*,2.84 ppm,0.14 ppm,10 ppm
Patterson (Incorporated As Wilmington),"Radium, combined (-226 &amp; -228)*",0.91 pCi/L,0.05 pCi/L,5 pCi/L
Patterson (Incorporated As Wilmington),Total trihalomethanes (TTHMs)†,15.7 ppb,0.15 ppb,80 ppb
Patterson (Incorporated As Wilmington),Trichloroacetic acid*,0.971 ppb,0.1 ppb,
Patterson (Incorporated As Wilmington),Barium*,58.2 ppb,700 ppb,"2,000 ppb"
Patterson (Incorporated As Wilmington),Bromoform,0.880 ppb,0.5 ppb,
Patterson (Incorporated As Wilmington),Fluoride*,0.474 ppm,,4 ppm
Patterson (Incorporated As Wilmington),Manganese*,65.0 ppb,100 ppb,
Patterson (Incorporated As Wilmington),Selenium*,1.07 ppb,30 ppb,50 ppb
Patterson (Incorporated As Wilmington),None,,,
Old Straitsville-rockbridge,Bromodichloromethane,8.35 ppb,0.06 ppb,
Old Straitsville-rockbridge,Bromoform,17.3 ppb,0.5 ppb,
Old Straitsville-rockbridge,Chloroform,1.93 ppb,0.4 ppb,
Old Straitsville-rockbridge,Dibromoacetic acid,7.65 ppb,0.04 ppb,
Old Straitsville-rockbridge,Dibromochloromethane,20.1 ppb,0.1 ppb,
Old Straitsville-rockbridge,Dichloroacetic acid,1.48 ppb,0.2 ppb,
Old Straitsville-rockbridge,Haloacetic acids (HAA5)†,9.30 ppb,0.1 ppb,60 ppb
Old Straitsville-rockbridge,Nitrate*,0.345 ppm,0.14 ppm,10 ppm
Old Straitsville-rockbridge,Nitrate and nitrite*,0.345 ppm,0.14 ppm,10 ppm
Old Straitsville-rockbridge,Total trihalomethanes (TTHMs)†,47.7 ppb,0.15 ppb,80 ppb
Old Straitsville-rockbridge,Barium*,86.5 ppb,700 ppb,"2,000 ppb"
Old Straitsville-rockbridge,Fluoride*,0.872 ppm,,4 ppm
Old Straitsville-rockbridge,Mercury (inorganic)*,0.1000 ppb,1.2 ppb,2 ppb
Old Straitsville-rockbridge,Monobromoacetic acid,0.167 ppb,25 ppb,
Old Straitsville-rockbridge,None,,,
Roodhouse,Bromodichloromethane,5.33 ppb,0.06 ppb,
Roodhouse,Bromoform,1.67 ppb,0.5 ppb,
Roodhouse,Chloroform,3.71 ppb,0.4 ppb,
Roodhouse,Dibromoacetic acid,1.84 ppb,0.04 ppb,
Roodhouse,Dibromochloromethane,5.29 ppb,0.1 ppb,
Roodhouse,Dichloroacetic acid,2.50 ppb,0.2 ppb,
Roodhouse,Haloacetic acids (HAA5)†,5.31 ppb,0.1 ppb,60 ppb
Roodhouse,Nitrate,2.84 ppm,0.14 ppm,10 ppm
Roodhouse,Nitrate and nitrite,2.84 ppm,0.14 ppm,10 ppm
Roodhouse,"Radium, combined (-226 &amp; -228)",0.91 pCi/L,0.05 pCi/L,5 pCi/L
Roodhouse,Total trihalomethanes (TTHMs)†,16.0 ppb,0.15 ppb,80 ppb
Roodhouse,Trichloroacetic acid,0.971 ppb,0.1 ppb,
Roodhouse,Barium,58.2 ppb,700 ppb,"2,000 ppb"
Roodhouse,Fluoride,0.474 ppm,,4 ppm
Roodhouse,Manganese,65.0 ppb,100 ppb,
Roodhouse,Selenium,1.07 ppb,30 ppb,50 ppb
Roodhouse,None,,,
White Hall,Arsenic,1.13 ppb,0.004 ppb,10 ppb
White Hall,Bromodichloromethane,12.3 ppb,0.06 ppb,
White Hall,Bromoform,1.63 ppb,0.5 ppb,
White Hall,Chloroform,13.3 ppb,0.4 ppb,
White Hall,Dibromoacetic acid,2.58 ppb,0.04 ppb,
White Hall,Dibromochloromethane,8.69 ppb,0.1 ppb,
White Hall,Dichloroacetic acid,3.85 ppb,0.2 ppb,
White Hall,Haloacetic acids (HAA5)†,8.56 ppb,0.1 ppb,60 ppb
White Hall,Manganese,217.5 ppb,100 ppb,
White Hall,Nitrate,2.36 ppm,0.14 ppm,10 ppm
White Hall,Nitrate and nitrite,2.37 ppm,0.14 ppm,10 ppm
White Hall,"Radium, combined (-226 &amp; -228)",0.70 pCi/L,0.05 pCi/L,5 pCi/L
White Hall,Total trihalomethanes (TTHMs)†,35.9 ppb,0.15 ppb,80 ppb
White Hall,Trichloroacetic acid,2.14 ppb,0.1 ppb,
White Hall,Barium,143.1 ppb,700 ppb,"2,000 ppb"
White Hall,Fluoride,0.306 ppm,,4 ppm
White Hall,Selenium,0.111 ppb,30 ppb,50 ppb
White Hall,None,,,
Bond/madison Water Company,Bromodichloromethane,7.60 ppb,0.06 ppb,
Bond/madison Water Company,Chloroform,32.0 ppb,0.4 ppb,
Bond/madison Water Company,Chromium (hexavalent)*,0.0538 ppb,0.02 ppb,
Bond/madison Water Company,Dibromoacetic acid,0.323 ppb,0.04 ppb,
Bond/madison Water Company,Dibromochloromethane,0.848 ppb,0.1 ppb,
Bond/madison Water Company,Dichloroacetic acid,12.5 ppb,0.2 ppb,
Bond/madison Water Company,Haloacetic acids (HAA5)†,22.8 ppb,0.1 ppb,60 ppb
Bond/madison Water Company,Haloacetic acids (HAA9)*†,26.7 ppb,0.06 ppb,
Bond/madison Water Company,Nitrate*,3.75 ppm,0.14 ppm,10 ppm
Bond/madison Water Company,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
Bond/madison Water Company,Trichloroacetic acid,9.18 ppb,0.1 ppb,
Bond/madison Water Company,"1,4-Dioxane*",0.255 ppb,0.35 ppb,
Bond/madison Water Company,Aluminum*,60.0 ppb,600 ppb,
Bond/madison Water Company,Atrazine*,0.0231 ppb,0.1 ppb,3 ppb
Bond/madison Water Company,Bromochloromethane*,0.0225 ppb,,
Bond/madison Water Company,Carbon tetrachloride*,0.0714 ppb,0.1 ppb,5 ppb
Bond/madison Water Company,Chlorate*,25.0 ppb,210 ppb,
Bond/madison Water Company,Chromium (total)*,0.0857 ppb,,100 ppb
Bond/madison Water Company,Fluoride*,0.827 ppm,,4 ppm
Bond/madison Water Company,Manganese*,4.19 ppb,100 ppb,
Bond/madison Water Company,Molybdenum*,1.91 ppb,40 ppb,
Bond/madison Water Company,Monobromoacetic acid,0.133 ppb,25 ppb,
Bond/madison Water Company,Monochloroacetic acid,0.669 ppb,53 ppb,
Bond/madison Water Company,Strontium*,0.125 ppb,"1,500 ppb",
Bond/madison Water Company,Vanadium*,1.35 ppb,21 ppb,
Bond/madison Water Company,None,,,
Donnellson,Arsenic*,0.307 ppb,0.004 ppb,10 ppb
Donnellson,Atrazine*,0.269 ppb,0.1 ppb,3 ppb
Donnellson,Bromodichloromethane,8.98 ppb,0.06 ppb,
Donnellson,Chlorite*,222.5 ppb,50 ppb,"1,000 ppb"
Donnellson,Chloroform,58.6 ppb,0.4 ppb,
Donnellson,Dibromochloromethane,1.25 ppb,0.1 ppb,
Donnellson,Dichloroacetic acid,14.7 ppb,0.2 ppb,
Donnellson,Haloacetic acids (HAA5)†,31.5 ppb,0.1 ppb,60 ppb
Donnellson,Nitrate*,0.395 ppm,0.14 ppm,10 ppm
Donnellson,Nitrate and nitrite*,0.395 ppm,0.14 ppm,10 ppm
Donnellson,Total trihalomethanes (TTHMs)†,68.8 ppb,0.15 ppb,80 ppb
Donnellson,Trichloroacetic acid,16.5 ppb,0.1 ppb,
Donnellson,Barium*,11.1 ppb,700 ppb,"2,000 ppb"
Donnellson,Fluoride*,0.659 ppm,,4 ppm
Donnellson,Metolachlor*,0.228 ppb,,
Donnellson,Monochloroacetic acid,0.308 ppb,53 ppb,
Donnellson,Simazine*,0.0630 ppb,0.1 ppb,4 ppb
Donnellson,None,,,
City of Greenville,Haloacetic acids (HAA9)†,43.1 ppb,0.06 ppb,
City of Greenville,Chlorate,18.3 ppb,210 ppb,
City of Greenville,Chromium (hexavalent),0.0213 ppb,0.02 ppb,
City of Greenville,Manganese,1.16 ppb,100 ppb,
City of Greenville,Molybdenum,0.250 ppb,40 ppb,
City of Greenville,Quinoline,0.00543 ppb,,
City of Greenville,Strontium,0.251 ppb,"1,500 ppb",
City of Greenville,Vanadium,0.688 ppb,21 ppb,
City of Greenville,None,,,
Mulberry Grove,Arsenic*,0.307 ppb,0.004 ppb,10 ppb
Mulberry Grove,Atrazine*,0.269 ppb,0.1 ppb,3 ppb
Mulberry Grove,Bromodichloromethane,8.15 ppb,0.06 ppb,
Mulberry Grove,Chlorite*,222.5 ppb,50 ppb,"1,000 ppb"
Mulberry Grove,Chloroform,45.2 ppb,0.4 ppb,
Mulberry Grove,Dibromochloromethane,1.06 ppb,0.1 ppb,
Mulberry Grove,Dichloroacetic acid,22.6 ppb,0.2 ppb,
Mulberry Grove,Haloacetic acids (HAA5)†,46.2 ppb,0.1 ppb,60 ppb
Mulberry Grove,Nitrate*,0.395 ppm,0.14 ppm,10 ppm
Mulberry Grove,Nitrate and nitrite*,0.395 ppm,0.14 ppm,10 ppm
Mulberry Grove,Total trihalomethanes (TTHMs)†,54.4 ppb,0.15 ppb,80 ppb
Mulberry Grove,Trichloroacetic acid,22.5 ppb,0.1 ppb,
Mulberry Grove,Barium*,11.1 ppb,700 ppb,"2,000 ppb"
Mulberry Grove,Fluoride*,0.659 ppm,,4 ppm
Mulberry Grove,Metolachlor*,0.228 ppb,,
Mulberry Grove,Monobromoacetic acid,0.454 ppb,25 ppb,
Mulberry Grove,Monochloroacetic acid,0.615 ppb,53 ppb,
Mulberry Grove,Simazine*,0.0630 ppb,0.1 ppb,4 ppb
Mulberry Grove,None,,,
City of Panama City Beach,Haloacetic acids (HAA5)†,21.5 ppb,0.1 ppb,60 ppb
City of Panama City Beach,Haloacetic acids (HAA9)†,22.7 ppb,0.06 ppb,
