Utility name,City,People served,Zip
Cottage Gardens,"Spring, TX","Population served:1,047",77375
Estates of Willow Creek,"Austin, TX",Population served:588,77375
Pinewood Place Mobile Home Community,"Tomball, TX","Population served:1,050",77375
Country Club Greens,"Austin, TX",Population served:405,77375
Trailwood Subdivision,"Pinehurst, TX",Population served:108,77375
Sugarberry Place,"Provo, UT",Population served:864,77375
Willow Oaks Mobile Home Subdivision,"Pinehurst, TX",Population served:363,77375
Waterstone Estates,"Magnolia, TX",Population served:225,77375
Red Oak Terrace,"Pinehurst, TX",Population served:156,77375
Timberdale Mobile Home Subdivision,"Magnolia, TX",Population served:174,77375
Coe Industrial Park,"Pinehurst, TX",Population served:84,77375
Whisper Meadows Mobile Home Subdivision,"Houston, TX",Population served:66,77375
Cornerstone Mobile Home Community,"Tomball, TX",Population served:95,77375
Northwest Harris County Municipal Utility District 15,"Houston, TX","Population served:6,132",77375
Harris County Municipal Utility District 387,"Houston, TX",Population served:3,77375
Rolling Oaks,"Austin, TX",Population served:285,77375
Boudreaux Gardens,"Austin, TX",Population served:123,77375
Northwest Harris County Municipal Utility District 19,"Houston, TX","Population served:2,973",77375
Timbercrest Village,"Tomball, TX","Population served:1,038",77375
Alice Acres Mobile Home Subdivision,"Pinehurst, TX",Population served:282,77375
Harris County Municipal Utility District 280,"Houston, TX","Population served:3,042",77375
Northwest Harris County Municipal Utility District 32,"Houston, TX","Population served:3,909",77375
Big Thicket Retreat,"Livingston, TX",Population served:86,77376
Northwest Harris County MUD 5,"Houston, TX","Population served:16,368",77377
Harris County Municipal Utility District 282,"Spring, TX","Population served:2,616",77377
Harris County Municipal Utility District 281,"Houston, TX","Population served:3,609",77377
Cypress Gardens Mobile Home Subdivision,"Houston, TX",Population served:108,77377
Powder Mill Estates,"Tomball, TX",Population served:342,77377
Telge Terrace Mobile Home Subdivision,"Magnolia, TX",Population served:132,77377
Estates of Holly Lakes,"Pinehurst, TX",Population served:33,77377
Pitcairn Water Supply Corporation,"Tomball, TX",Population served:207,77377
Oaks of Rosehill,"Tomball, TX",Population served:129,77377
Treichel Woods Estates,"Pinehurst, TX",Population served:183,77377
Berry Hill Estates,"Austin, TX",Population served:144,77377
Hamilton Estates Water System,"Mount Enterprise, TX",Population served:99,77377
Lakes of Fairhaven,"Magnolia, TX","Population served:1,401",77377
Arrowhead Lake & Frontier Lake,"Austin, TX",Population served:957,77378
Emerald Lakes Subdivision,"Conroe, TX",Population served:492,77378
Rogers Road Water System,"Willis, TX",Population served:495,77378
Texas National Municipal Utility District,"Houston, TX",Population served:750,77378
Bee Creek Estates,"Willis, TX",Population served:141,77378
White Oak Hills,"Porter, TX",Population served:270,77378
Serenity Woods Subdivision,"Pflugerville, TX",Population served:411,77378
Caddo Village,"Magnolia, TX","Population served:1,221",77378
Lake Louise Subdivision,"Porter, TX",Population served:234,77378
Afton Park Water System,"Porter, TX",Population served:81,77378
Oakwood Water System,"Pflugerville, TX",Population served:162,77378
Harris County Municipal Utility District 367,"Houston, TX","Population served:6,759",77379
Harris County Municipal Utility District 383,"Houston, TX","Population served:4,062",77379
Northwest Harris County Municipal Utility District 30,"Houston, TX","Population served:3,225",77379
Harris County Water Control and Improvement District 114,"Spring, TX","Population served:5,427",77379
Louetta North Public Utility District,"Houston, TX","Population served:4,785",77379
Bilma Public Utility District,"Houston, TX","Population served:5,028",77379
Harris County Municipal Utility District 530,"Houstotn, TX",Population served:33,77379
Spring Creek Forest Public Utility District,"Houston, TX","Population served:2,364",77379
Terranova West Municipal Utility District,"Houston, TX","Population served:2,619",77379
Brandywine Pines,"Pinehurst, TX",Population served:294,77379
Cedar Oaks Mobile Home Community,"New Waverly, TX",Population served:204,77379
Azalea Estates Mobile Home Community,"New Waverly, TX",Population served:69,77379
Homestead Oaks Mobile Home Community,"New Waverly, TX",Population served:78,77379
Harris County Fresh Water Supply District 52,"Houston, TX","Population served:4,050",77379
Montgomery County Water Control and Improvement District 1,"The Woodlands, TX","Population served:3,396",77380
Montgomery County Municipal Utility District 36,"The Woodlands, TX","Population served:4,496",77380
The Woodlands Metro Center Municipal Utility District,"The Woodlands, TX","Population served:2,076",77380
The Woodlands Municipal Utility District 1,"The Woodlands, TX","Population served:7,034",77380
Montgomery County Municipal Utility District 19,"Houston, TX","Population served:4,401",77380
Montgomery County Municipal Utility District 67,"The Woodlands, TX","Population served:7,176",77380
City of Shenandoah,"Shenandoah, TX","Population served:2,957",77380
Montgomery County MUD 60,"The Woodlands, TX","Population served:10,654",77380
Montgomery County MUD 7,"The Woodlands, TX","Population served:11,918",77380
City of Oak Ridge North,"Oak Ridge North, TX","Population served:3,600",77380
Harris County Improvement District 18,"Houston, TX","Population served:4,074",77380
Holly Oaks Mobile Home Park,"The Woodlands, TX",Population served:63,77380
Northampton Municipal Utility District,"Houston, TX","Population served:7,401",77380
Encanto Real Utility District,"Houston, TX","Population served:1,506",77380
Montgomery County Municipal Utility District 6,"Houston, TX","Population served:6,723",77381
Montgomery County Municipal Utility District 112,"Houston, TX","Population served:2,832",77384
Lakeland Water System,"Conroe, TX",Population served:306,77384
Montgomery County Municipal Utility District 39,"The Woodlands, TX","Population served:5,426",77385
Montgomery County Municipal Utility District 95,"Houston, TX","Population served:2,274",77385
Montgomery County Municipal Utility District 15,"Houston, TX","Population served:6,003",77385
Chateau Woods Municipal Utility District,"Conroe, TX","Population served:2,550",77385
Montgomery County Municipal Utility District 99,"Houston, TX","Population served:2,196",77385
Old Tamina Water Supply Corporation,"The Woodlands, TX",Population served:522,77385
Rayford Road MUD,"Houston, TX","Population served:11,151",77385
Montgomery County Municipal Utility District 115,"Houston, TX","Population served:3,201",77385
Eastwood Hills Subdivision,"Bloomfield Hills, MI",Population served:450,77385
Spring Creek Utility District,"Houston, TX","Population served:9,945",77386
Montgomery County Municipal Utility District 105,"Houston, TX",Population served:126,77386
Montgomery County Municipal Utility District 119 Spring Trails,"Houston, TX","Population served:6,621",77386
Montgomery County Municipal Utility District 89,"Houston, TX","Population served:4,812",77386
Montgomery County Municipal Utility District 88,"Houston, TX","Population served:1,524",77386
Montgomery County Municipal Utility District 127,"Houston, TX",Population served:243,77386
Estates Of Legends Ranch,"Austin, TX",Population served:588,77386
Spring Forest Subdivision,"Cypress, TX",Population served:756,77386
Creekside Village,"Magnolia, TX","Population served:2,247",77386
Lazy Lane Mobile Home Park,"Denver, CO",Population served:120,77386
City of Humble,"Humble, TX","Population served:15,338",77386
Meadowhill Regional Municipal Utility District,"Houston, TX","Population served:7,473",77388
Spring West Municipal Utility District,"Houston, TX","Population served:2,007",77388
Harris County Municipal Utility District 104,"Houston, TX","Population served:3,921",77388
Northwest Harris County Municipal Utility District 36,"Houston, TX","Population served:2,163",77388
Northwest Harris County Municipal Utility District 28,"Houston, TX","Population served:1,611",77388
Candlelight Hills Subdivision,"Austin, TX","Population served:2,271",77388
Greengate Acres Subdivision,"Cypress, TX",Population served:297,77388
Springmont Subdivision,"Cypress, TX",Population served:522,77388
Oakmont Public Utility District,"Houston, TX","Population served:3,420",77389
Shasla Public Utility District,"Houston, TX","Population served:2,304",77389
Five Oaks Mobile Home Subdivision,"Highlands, TX",Population served:915,77389
Timberwilde Mobile Home Subdivision,"Pinehurst, TX",Population served:489,77389
Crickett Hill Estates,"Austin, TX",Population served:123,77389
Hydies Crossing,"Conroe, TX",Population served:54,77389
Oakwood Village Mobile Home Subdivision,"Austin, TX",Population served:171,77389
Trinity Spring Oaks Mobile Home Park,"Magnolia, TX",Population served:405,77389
Harris County Water Control and Improvement District 96,"Houston, TX","Population served:8,430",77396
El Dorado Utility District,"Houston, TX","Population served:4,083",77396
North Belt Forest Subdivision Water System,"Houston, TX",Population served:897,77396
Classic Pines Subdivision,"Austin, TX",Population served:267,77396
Atascocita Acres Subdivision,"Austin, TX",Population served:381,77396
Atascocita Village Mobile Home Park,"Tomball, TX",Population served:723,77396
El Dorado Mobile Home Community,"Farmington Hills, MI",Population served:747,77396
Colony M H Subdivision Ws,"Magnolia, TX",Population served:243,77396
Parkland Estates,"Houston, TX",Population served:228,77396
Bender Creek Apartments,"Houston, TX",Population served:330,77396
City of Fulshear,"Fulshear, TX","Population served:10,044",77406
Fort Bend County Municipal Utility District 133,"Houston, TX","Population served:4,839",77406
Fort Bend County Municipal Utility District 146,"Houston, TX","Population served:3,555",77406
Fort Bend County Municipal Utility District 142,"Houston, TX","Population served:8,184",77406
Fort Bend County Municipal Utility District 50,"Houston, TX","Population served:4,218",77406
Fort Bend County Municipal Utility District 118,"Houston, TX","Population served:3,960",77406
Fort Bend County Municipal Utility District 134d,"Houston, TX",Population served:105,77406
Lakes of Mission Grove,"Austin, TX",Population served:138,77406
Fort Bend County Municipal Utility District 194,"Houston, TX",Population served:776,77406
City of Richmond,"Richmond, TX","Population served:15,105",77406
Fort Bend County Municipal Utility District 140 Rivers Edge,"Sugar Land, TX","Population served:1,992",77406
Fort Bend County Water Control and Improvement District 3,"Houston, TX",Population served:633,77406
Browns Mobile Home Park,"Richmond, TX",Population served:57,77406
Fort Bend County MUD 132,"Houston, TX",Population served:90,77406
Crystal Lake Estates,"Cypress, TX",Population served:60,77406
Fort Bend County Municipal Utility District 145 Rio Vista,"Houston, TX",Population served:951,77406
River Ranch,"Cypress, TX",Population served:180,77406
Texas Department of Criminal Justice Jester 1 Unit,"Huntsville, TX","Population served:3,365",77406
Kingdom Heights Water System,"Sugar Land, TX","Population served:1,167",77406
Goldenrod WSC,"Richmond, TX",Population served:85,77406
Fort Bend County Water Control and Improvement District 8,"Houston, TX",Population served:108,77406
Shadow Grove Estates,"Austin, TX",Population served:111,77406
Fort Bend County Municipal Utility District 112,"Sugar Land, TX","Population served:15,966",77406
Cinco Southwest Municipal Utility District 2,"Houston, TX","Population served:5,733",77406
Fort Bend County Municipal Utility District 143 Water View Esta,"Houston, TX","Population served:3,366",77406
Fort Bend County Municipal Utility District 123,"Houston, TX","Population served:4,128",77406
Fort Bend County Municipal Utility District 134c,"Houston, TX","Population served:6,183",77407
Grand Mission Municipal Utility District 2,"Houston, TX","Population served:1,593",77407
Grand Mission Municipal Utility District 1,"Houston, TX","Population served:5,928",77407
Big Oaks Municipal Utility District,"Houston, TX","Population served:6,450",77407
Fort Bend County Municipal Utility District 165,"Houston, TX","Population served:2,667",77407
